Depth (mbsf),GR,RHOB,A16L,A40L,P16H,P28H,P40H,Vp
237.8608,71.84665,1.885836,1.266589,1.301896,1.160919,1.168309,1.175027,1586.886
79.2688,93.16245,1.825602,1.669242,1.793962,1.160952,1.289966,1.430534,1521.156
104.5672,96.08894,1.92055,1.247646,1.272578,1.160992,1.18225,1.197183,1554.385
175.4332,83.50817,1.868304,1.193481,1.249848,1.161019,1.156748,1.165272,1592.893
171.4144,70.84736,1.984302,1.207952,1.242565,1.161047,1.165599,1.170467,1673.005
233.2888,92.87143,1.872798,1.284159,1.308233,1.161064,1.177355,1.199746,1629.759
255.1384,87.47373,1.92361,1.243786,1.238454,1.161071,1.194078,1.218921,1602.357
132.1516,90.22022,1.83987,1.178051,1.183213,1.161089,1.165319,1.176165,1591.821
94.3,90.22022,1.83987,1.178051,1.183213,1.161089,1.165319,1.176165,1591.821
300.04,70.70187,1.98476,1.234078,1.259295,1.161108,1.164963,1.171162,1689.734
168.7276,88.2619,1.885122,1.317024,1.342619,1.161152,1.170364,1.166706,1659.068
94.3,88.2619,1.885122,1.317024,1.342619,1.161152,1.170364,1.166706,1659.068
239.6312,82.21245,1.999733,1.241907,1.26414,1.161189,1.174391,1.173652,1576.8
87.5944,71.3611,1.858069,1.236011,1.237067,1.161209,1.159601,1.158803,1587.179
98.6236,92.03913,1.942254,1.259527,1.288699,1.161247,1.176298,1.172528,1584.104
94.3,92.03913,1.942254,1.259527,1.288699,1.161247,1.176298,1.172528,1584.104
223.8964,87.56223,1.839688,1.174612,1.244676,1.161249,1.171365,1.205117,1544.137
139.4668,74.09622,1.856337,1.229211,1.271116,1.161275,1.164069,1.160914,1575.092
238.9276,77.42989,1.918379,1.244385,1.303724,1.161316,1.166306,1.174573,1724.113
70.0684,75.60733,1.854553,1.18037,1.275879,1.161346,1.171079,1.168185,1546.059
111.5212,81.43803,1.910237,1.176865,1.23466,1.161347,1.172851,1.170701,1544.235
36.6344,86.07307,1.753573,1.115936,1.12335,1.161352,1.167219,1.179407,1504.422
95.2708,93.92009,1.84302,1.317646,1.381027,1.161361,1.186481,1.189709,1567.466
298.516,81.58809,2.003705,1.245591,1.283623,1.161367,1.161786,1.162327,1693.778
232.984,68.86922,1.983619,1.249785,1.262143,1.161368,1.166959,1.175191,1710.84
173.7004,69.38742,1.976011,1.221396,1.260534,1.161387,1.165986,1.16888,1647.933
227.9548,103.0881,1.849221,1.244256,1.268271,1.161433,1.173987,1.177877,1732.974
221.7064,79.4855,1.886026,1.274025,1.308562,1.161442,1.164863,1.167729,1695.026
142.0012,87.59747,1.913954,1.200636,1.215363,1.16145,1.170764,1.17536,1619.11
238.1656,68.80956,1.875028,1.267025,1.300673,1.161453,1.172777,1.178068,1589.896
238.0132,76.04613,1.885981,1.257216,1.291398,1.16149,1.169038,1.176553,1740.689
94.204,80.12979,1.942567,1.259755,1.273192,1.1615,1.162672,1.172296,1579.397
94.2416,80.12979,1.942567,1.259755,1.273192,1.1615,1.162672,1.172296,1579.397
96.49,84.05001,1.955127,1.242761,1.280339,1.161505,1.166718,1.16941,1586.808
94.206,84.05001,1.955127,1.242761,1.280339,1.161505,1.166718,1.16941,1586.808
50.7136,68.74503,1.947752,1.216892,1.255351,1.161529,1.169338,1.17773,1625.58
127.5232,64.89539,1.892273,1.208452,1.237045,1.161535,1.169215,1.172729,1600.309
236.3368,66.96987,1.867898,1.276486,1.307035,1.161553,1.170483,1.173328,1590.315
270.5308,87.10071,1.923565,1.233781,1.222212,1.161567,1.177669,1.190755,1565.295
286.9336,68.59033,1.985215,1.171505,1.160582,1.161589,1.185095,1.211601,1726.084
255.6916,79.68556,1.967217,1.261261,1.298831,1.161611,1.170236,1.176623,1678.742
217.744,72.14595,1.998487,1.225907,1.239988,1.161696,1.167305,1.174237,1705.025
115.6924,86.17834,1.862152,1.20054,1.197334,1.161697,1.181286,1.200427,1553.29
103.0432,84.62581,1.915692,1.27124,1.267212,1.161706,1.173357,1.172267,1575.138
94.206,84.62581,1.915692,1.27124,1.267212,1.161706,1.173357,1.172267,1575.138
101.9764,86.55438,1.935869,1.265682,1.259528,1.161766,1.172477,1.178601,1577.379
94.204,86.55438,1.935869,1.265682,1.259528,1.161766,1.172477,1.178601,1577.379
236.3368,79.88845,1.857066,1.250914,1.28816,1.161777,1.17276,1.174141,1604.173
252.5852,61.74446,1.931031,1.163584,1.184493,1.161794,1.165714,1.174809,1563.93
242.2804,70.78405,1.938972,1.228149,1.293394,1.161797,1.154786,1.165088,1662.943
112.9492,92.12733,1.875426,1.213716,1.29932,1.161811,1.173437,1.183302,1567.313
96.6424,93.69762,1.942174,1.228297,1.302681,1.161883,1.177337,1.187851,1581.721
165.4708,76.08709,1.966079,1.22695,1.273579,1.161903,1.1642,1.170259,1657
234.2596,88.647,1.961159,1.247915,1.22527,1.161921,1.170659,1.175002,1599.837
94.204,88.647,1.961159,1.247915,1.22527,1.161921,1.170659,1.175002,1599.837
170.8612,93.03204,1.892665,1.271034,1.29967,1.161955,1.166561,1.170272,1648.909
94.204,93.03204,1.892665,1.271034,1.29967,1.161955,1.166561,1.170272,1648.909
234.3556,80.58802,1.909249,1.255381,1.282821,1.161981,1.169062,1.175065,1591.627
198.3892,71.04958,1.973257,1.260702,1.267401,1.161998,1.172042,1.179953,1683.612
278.7604,91.12276,1.981995,1.239284,1.235858,1.162001,1.180347,1.187238,1608.963
64.8284,74.3171,1.923792,1.21644,1.268767,1.162073,1.164731,1.166833,1552.925
150.4396,91.93436,1.901088,1.311122,1.482231,1.162133,1.170301,1.171265,1584.007
98.4712,88.40693,1.778209,1.287562,1.305985,1.162137,1.20023,1.296626,1524.251
40.8076,77.01848,1.753541,1.223998,1.254837,1.162154,1.176484,1.179862,1494.814
91.4608,97.07354,1.885664,1.210572,1.234776,1.162158,1.180155,1.172485,1538.646
96.3376,84.85645,1.940448,1.248505,1.270416,1.162167,1.172281,1.172655,1590.923
94.204,84.85645,1.940448,1.248505,1.270416,1.162167,1.172281,1.172655,1590.923
134.2852,75.9901,1.861271,1.271042,1.294424,1.162182,1.181695,1.186437,1580.938
129.256,77.90639,1.912916,1.257301,1.260274,1.162182,1.173077,1.17945,1569.041
198.7504,79.87308,1.809684,1.205526,1.212257,1.162208,1.202481,1.210468,1593.596
94.204,79.87308,1.809684,1.205526,1.212257,1.162208,1.202481,1.210468,1593.596
221.458,86.63348,1.950631,1.2031,1.284601,1.162232,1.183048,1.198099,1585.04
233.8984,63.00061,1.887046,1.239885,1.272929,1.162263,1.169624,1.177553,1682.78
295.2196,89.71919,2.011693,1.218356,1.247727,1.16228,1.172153,1.183296,1603.27
94.204,89.71919,2.011693,1.218356,1.247727,1.16228,1.172153,1.183296,1603.27
235.174,85.00066,1.764717,1.23557,1.251115,1.162295,1.167584,1.111892,1599.343
94.204,85.00066,1.764717,1.23557,1.251115,1.162295,1.167584,1.111892,1599.343
88.5088,73.24012,1.89184,1.250255,1.294954,1.162308,1.168297,1.174057,1571.173
160.8028,77.58641,1.909137,1.260065,1.286447,1.162326,1.162647,1.159795,1653.322
94.204,77.58641,1.909137,1.260065,1.286447,1.162326,1.162647,1.159795,1653.322
80.488,83.14088,1.83174,1.228485,1.259119,1.162344,1.17343,1.175374,1560.001
192.502,85.63403,1.699446,1.178955,1.190243,1.162354,1.18659,1.217226,1599.777
94.1476,85.63403,1.699446,1.178955,1.190243,1.162354,1.18659,1.217226,1599.777
74.6404,71.80052,1.841664,1.194209,1.215365,1.162357,1.162923,1.164907,1573.156
165.6232,75.64857,1.961895,1.217235,1.269593,1.162358,1.166418,1.171406,1669.065
74.7928,69.86444,1.839562,1.192059,1.21025,1.162367,1.165017,1.166107,1573.566
410.2252,73.77679,2.021235,1.278931,1.305254,1.162386,1.174204,1.186267,1771.291
105.5776,75.98544,1.985576,1.190309,1.206872,1.162409,1.16907,1.170748,1571.388
142.0012,70.94514,1.892468,1.326467,1.369475,1.16248,1.180016,1.191023,1600.556
298.6684,82.23692,2.004563,1.244911,1.282193,1.162488,1.163707,1.160789,1693.157
302.992,85.00022,1.995202,1.160533,1.237276,1.162496,1.171522,1.153611,1645.343
94.1476,85.00022,1.995202,1.160533,1.237276,1.162496,1.171522,1.153611,1645.343
204.2368,80.76685,1.879109,1.221248,1.300433,1.162513,1.174631,1.176005,1536.396
218.7148,85.79266,1.827724,1.240071,1.263405,1.162517,1.172234,1.17822,1632.431
94.1476,85.79266,1.827724,1.240071,1.263405,1.162517,1.172234,1.17822,1632.431
117.5212,82.64359,1.940952,1.231943,1.30476,1.16252,1.180593,1.187341,1584.386
153.2204,104.7983,1.888233,1.241351,1.243914,1.162526,1.183518,1.183424,1573.513
149.6212,73.32474,1.948668,1.246322,1.265579,1.162539,1.170597,1.176326,1646.679
107.4628,95.55713,1.862334,1.214333,1.256726,1.162557,1.178376,1.182336,1564.818
94.966,82.729,1.725933,1.288825,1.334702,1.16258,1.28861,1.86272,1519.133
18.1,87.58858,1.562134,1.409654,1.781617,1.16258,1.246176,1.279656,1828.292
250.2616,88.9172,1.863991,1.249737,1.298267,1.162602,1.17808,1.190226,1638.636
150.9928,67.75287,1.933664,1.244851,1.278142,1.162619,1.177829,1.183781,1626.237
217.8964,72.63799,2.001703,1.225532,1.243113,1.16268,1.172986,1.18069,1710.224
270.3784,85.58943,1.934338,1.217602,1.229763,1.162687,1.184147,1.190814,1567.048
296.896,85.60822,2.016903,1.18727,1.228979,1.162727,1.156037,1.149627,1600.228
94.1476,85.60822,2.016903,1.18727,1.228979,1.162727,1.156037,1.149627,1600.228
207.076,73.13599,1.980072,1.232431,1.245143,1.162745,1.165364,1.169869,1702.726
252.4328,63.87755,1.926677,1.162951,1.183657,1.16276,1.165751,1.177519,1563.64
252.2804,63.82844,1.884158,1.162951,1.183657,1.16276,1.165751,1.177519,1562.849
90.8512,87.72099,1.95634,1.361418,1.422743,1.162776,1.188581,1.183123,1593.63
94.1476,87.72099,1.95634,1.361418,1.422743,1.162776,1.188581,1.183123,1593.63
98.4712,96.21451,1.955467,1.233686,1.107808,1.162777,1.193474,1.177479,1578.459
155.4688,92.26814,1.951878,1.234616,1.25822,1.162809,1.17144,1.173275,1582.287
232.5268,76.28018,1.892228,1.281392,1.304755,1.162828,1.169128,1.175878,1590.235
249.1384,74.69448,1.908292,1.289938,1.313262,1.162882,1.17109,1.177649,1610.759
276.6268,90.75945,2.000015,1.205455,1.268746,1.162894,1.163051,1.185363,1655.863
94.1476,90.75945,2.000015,1.205455,1.268746,1.162894,1.163051,1.185363,1655.863
111.3688,74.00629,1.903373,1.18432,1.24126,1.162921,1.170571,1.166587,1546.323
198.4456,86.41755,1.669363,1.214595,1.213211,1.162925,1.194451,1.217363,1585.616
94.1476,86.41755,1.669363,1.214595,1.213211,1.162925,1.194451,1.217363,1585.616
341.188,81.76005,1.970926,1.247874,1.252956,1.162933,1.166951,1.176613,1741.69
134.4376,71.67831,1.891564,1.285104,1.289897,1.162974,1.181297,1.192156,1580.112
231.0028,76.13067,2.002619,1.234034,1.258872,1.162976,1.168244,1.177133,1709.109
231.6124,61.1625,1.84183,1.239473,1.284258,1.163011,1.172501,1.178035,1712.291
223.1344,83.28568,1.878628,1.139186,1.224698,1.163013,1.1784,1.21612,1573.71
73.9348,87.33232,1.839759,1.27861,1.305372,1.163013,1.170069,1.178066,1554.188
94.0892,87.33232,1.839759,1.27861,1.305372,1.163013,1.170069,1.178066,1554.188
213.9904,81.38511,1.941153,1.252195,1.298336,1.163019,1.172315,1.179548,1553.496
223.9924,87.69374,1.824423,1.199623,1.224032,1.163022,1.153012,1.151456,1627.392
39.7408,92.36411,1.79241,1.315074,1.398368,1.163044,1.174158,1.167233,1520.309
276.4744,84.74793,1.859423,1.249173,1.273694,1.163097,1.198642,1.206187,1566.712
114.778,93.58938,1.909243,1.212735,1.271183,1.163248,1.170221,1.175355,1561.118
232.8316,80.18598,1.862573,1.264073,1.289653,1.163253,1.185205,1.197442,1719.416
66.9244,90.5964,1.778205,1.264003,1.37093,1.163254,1.171448,1.175346,1553.095
230.0884,77.61861,2.021726,1.283564,1.365717,1.163274,1.180767,1.202757,1689.28
211.0948,83.16297,1.832807,1.251634,1.268884,1.163278,1.176371,1.186022,1588.935
94.0536,83.16297,1.832807,1.251634,1.268884,1.163278,1.176371,1.186022,1588.935
106.1872,79.41196,1.980135,1.186078,1.19554,1.163279,1.167024,1.171397,1564.153
91.6132,94.87437,1.881589,1.183457,1.246006,1.16329,1.183386,1.190523,1539.921
297.1444,68.00713,1.9532,1.276714,1.317791,1.163298,1.173964,1.176225,1704.381
214.0864,66.52583,1.988198,1.2294,1.263403,1.163312,1.171311,1.176923,1669.534
76.6216,68.44527,1.875265,1.165621,1.203371,1.163313,1.17425,1.185237,1554.414
154.5544,93.77691,1.881245,1.250916,1.310698,1.163316,1.187167,1.200717,1576.437
248.224,75.95807,1.845361,1.311891,1.30877,1.163346,1.195794,1.208261,1607.871
107.4628,85.05477,1.835065,1.256593,1.25418,1.163403,1.188249,1.196255,1574.696
74.7344,79.28044,1.745966,1.374321,1.424529,1.163444,1.250426,1.260705,1545.483
88.6612,73.65037,1.902596,1.250391,1.290886,1.163468,1.164711,1.168911,1574.081
252.128,63.4113,1.858421,1.170774,1.184806,1.163474,1.163355,1.169143,1561.524
230.2408,70.10762,1.863523,1.245076,1.27524,1.163488,1.170861,1.179206,1749.843
181.2244,90.06558,1.913813,1.262554,1.273284,1.163499,1.170133,1.176651,1641.913
94.0536,90.06558,1.913813,1.262554,1.273284,1.163499,1.170133,1.176651,1641.913
128.3792,106.2567,1.838271,1.213188,1.234611,1.163501,1.175946,1.179651,1551.507
110.302,76.56829,1.912152,1.265934,1.299958,1.163504,1.170304,1.174857,1608.61
28.6156,62.33687,1.766999,1.173691,1.207553,1.163507,1.17208,1.178794,1508.264
174.3664,90.67345,1.823838,1.173361,1.275541,1.163515,1.167943,1.17693,1587.962
147.0868,86.42116,1.956086,1.264462,1.279302,1.163522,1.165809,1.171081,1569.449
229.7836,75.40511,2.019844,1.24832,1.326376,1.163537,1.174036,1.181726,1675.068
270.0736,88.31136,1.942553,1.209004,1.252727,1.163545,1.179679,1.188932,1565.179
146.972,83.97174,1.773682,1.305369,1.334683,1.163568,1.222089,1.249846,1552.593
241.5184,69.99738,1.881505,1.269165,1.281305,1.163573,1.172703,1.177358,1583.052
48.2752,71.35804,1.950352,1.210599,1.24524,1.163599,1.171381,1.178052,1614.218
340.8832,71.17664,2.042877,1.210643,1.253127,1.163609,1.148499,1.134843,1743.872
156.3832,92.02977,1.933174,1.208556,1.250856,1.16361,1.172797,1.17578,1585.263
124.018,76.62402,1.912631,1.264175,1.270872,1.163641,1.16811,1.174174,1687.864
53.246,80.55434,1.840004,1.181547,1.170206,1.16367,1.171069,1.179118,1536.187
265.4452,74.91875,2.05809,1.151437,1.173393,1.163688,1.168342,1.15543,1747.408
146.4208,95.16356,1.880789,1.164527,1.193854,1.16371,1.174684,1.179579,1578.639
202.9612,82.76557,1.91384,1.258529,1.303593,1.163734,1.17101,1.178131,1584.523
235.7272,62.51877,1.863323,1.263142,1.293065,1.163756,1.172035,1.176638,1723.755
157.2976,95.22141,1.919472,1.239266,1.274244,1.163771,1.173186,1.181839,1584.295
173.8528,67.83171,1.985917,1.219056,1.264488,1.163776,1.168063,1.169958,1647.937
261.8816,79.91123,1.758914,1.136199,1.158895,1.163779,1.16888,1.175805,1566.8
166.69,73.42947,1.963048,1.214604,1.245988,1.163779,1.170499,1.177223,1672.435
266.9692,76.66592,2.013412,1.460902,1.774027,1.163785,1.173311,1.27876,1623.812
224.0864,90.05219,1.913449,1.302569,1.284439,1.163789,1.139824,1.128204,1598.131
125.9992,62.08087,1.90694,1.268749,1.290429,1.163797,1.171125,1.183264,1679.648
109.2916,88.15186,1.883716,1.229835,1.230322,1.163803,1.180618,1.188215,1540.169
208.2952,70.17223,1.965038,1.244502,1.260042,1.163807,1.171635,1.177889,1700.855
193.8172,71.55173,2.005562,1.229574,1.263762,1.163827,1.172977,1.176667,1665.51
216.8296,70.36629,1.999463,1.249164,1.250702,1.16384,1.171707,1.180889,1698.597
89.2708,67.56702,1.927727,1.253024,1.298649,1.163907,1.164144,1.163288,1581.938
189.9112,73.33966,1.878809,1.320677,1.403897,1.163945,1.144517,1.167963,1487.869
155.7736,93.515,1.981349,1.242649,1.266849,1.163987,1.172816,1.175565,1581.946
149.4688,71.61942,1.952401,1.247328,1.267564,1.164013,1.171416,1.177914,1645.508
96.3376,95.52243,1.934004,1.240964,1.264783,1.164021,1.175455,1.180649,1577.218
227.3452,70.55934,2.000398,1.247443,1.284262,1.164043,1.170465,1.178934,1683.609
252.796,92.54221,1.80625,1.2298,1.277024,1.164067,1.169007,1.172205,1528.483
282.0568,74.51055,1.915654,1.245618,1.254386,1.164146,1.159231,1.163124,1697.971
86.7364,93.66779,1.817569,1.226927,1.225311,1.16416,1.170543,1.169151,1551.354
74.0872,84.71062,1.852779,1.29539,1.319937,1.164163,1.178149,1.18873,1557.602
94.0516,84.71062,1.852779,1.29539,1.319937,1.164163,1.178149,1.18873,1557.602
270.3784,97.31277,2.032096,1.205226,1.264123,1.164166,1.176755,1.17711,1639.684
94.0516,97.31277,2.032096,1.205226,1.264123,1.164166,1.176755,1.17711,1639.684
217.1344,69.48484,1.987849,1.234704,1.25184,1.164175,1.17902,1.187545,1698.641
79.2124,68.95432,1.930312,1.192568,1.220765,1.164189,1.183232,1.186144,1594.803
233.1928,86.27402,1.869529,1.265565,1.275273,1.164197,1.172201,1.17789,1595.563
94.0516,86.27402,1.869529,1.265565,1.275273,1.164197,1.172201,1.17789,1595.563
251.8816,95.13114,1.90106,1.212628,1.247411,1.164232,1.168557,1.177053,1575.63
91.4044,68.9683,1.929327,1.281298,1.297773,1.164233,1.166619,1.162277,1576.791
34.864,69.2205,1.809728,1.21833,1.271653,1.164237,1.178395,1.179448,1516.232
198.5416,67.81923,1.970045,1.257521,1.266691,1.164239,1.174192,1.180446,1680.511
236.794,82.14862,1.893041,1.268508,1.292789,1.164249,1.171818,1.177311,1614.621
236.6416,76.35452,1.860499,1.268508,1.292789,1.164249,1.171818,1.177311,1614.572
276.7792,92.37445,1.993016,1.216196,1.262885,1.164256,1.177071,1.192807,1656.87
94.0516,92.37445,1.993016,1.216196,1.262885,1.164256,1.177071,1.192807,1656.87
166.5376,73.46474,1.958656,1.21628,1.244456,1.164262,1.171077,1.178829,1674.556
159.736,82.86203,1.84654,1.335984,1.378834,1.164273,1.182186,1.20709,1562.129
223.6876,79.32263,1.911343,1.25507,1.295224,1.164275,1.170696,1.17491,1707.874
238.4704,66.54259,1.842596,1.278275,1.299844,1.164354,1.170503,1.172133,1591.578
102.4336,67.49106,1.931326,1.254379,1.269314,1.16438,1.176242,1.182904,1578.168
94.0516,67.49106,1.931326,1.254379,1.269314,1.16438,1.176242,1.182904,1578.168
107.92,95.55092,1.876656,1.241053,1.254437,1.164386,1.182748,1.185066,1572.542
112.588,62.29217,1.940841,1.259377,1.287046,1.164396,1.187911,1.196213,1623.183
98.7196,74.39749,1.955389,1.185778,1.215469,1.164464,1.172229,1.170605,1588.219
126.304,68.55312,1.901095,1.272363,1.287802,1.1645,1.175522,1.18042,1682.516
216.22,79.81054,2.00355,1.227164,1.265612,1.164504,1.172242,1.173917,1680.917
106.5484,91.64558,1.890705,1.22265,1.255694,1.164505,1.173677,1.174118,1576.374
96.7948,91.25957,1.918462,1.235634,1.260831,1.164522,1.175472,1.178719,1578.29
94.0516,91.25957,1.918462,1.235634,1.260831,1.164522,1.175472,1.178719,1578.29
172.9384,67.52087,1.974346,1.224523,1.263659,1.164524,1.1692,1.176879,1643.064
88.0516,76.88024,1.926093,1.267036,1.303093,1.164546,1.17436,1.180541,1562.953
211.8004,91.6981,1.906095,1.241361,1.298761,1.164603,1.185591,1.186139,1581.216
198.694,70.28297,1.971116,1.253078,1.268948,1.164624,1.172598,1.17875,1676.928
234.2032,80.60554,1.902247,1.259884,1.287223,1.164653,1.170018,1.174232,1593.241
106.0348,78.37441,1.974881,1.187149,1.201889,1.164678,1.168716,1.171964,1563.755
101.824,78.49038,1.919829,1.258686,1.289039,1.164726,1.175065,1.186595,1578.028
94.0516,78.49038,1.919829,1.258686,1.289039,1.164726,1.175065,1.186595,1578.028
244.414,84.9313,1.799277,1.220615,1.260266,1.164728,1.180166,1.190244,1538.127
237.556,71.68234,1.993135,1.251199,1.266114,1.164746,1.18253,1.194511,1691.861
230.2408,76.47417,2.016694,1.310864,1.385891,1.16476,1.182632,1.213867,1695.841
236.4892,74.88224,1.863119,1.264861,1.292184,1.164809,1.173099,1.177075,1613.092
250.8712,88.94522,1.896476,1.280498,1.299311,1.164813,1.18025,1.194989,1649.662
57.1708,85.2751,1.858636,1.229718,1.270548,1.164817,1.200627,1.215804,1525.566
157.1452,86.42101,1.800187,1.230833,1.28648,1.164849,1.191355,1.244279,1562.371
232.3744,78.30129,1.890619,1.285735,1.314783,1.164903,1.172131,1.177314,1591.928
96.1852,86.52102,1.932693,1.25205,1.248389,1.164907,1.175799,1.177542,1593.724
94.0516,86.52102,1.932693,1.25205,1.248389,1.164907,1.175799,1.177542,1593.724
183.9112,68.92065,2.016164,1.215465,1.27501,1.164912,1.171128,1.175522,1674.654
105.3292,92.65713,1.885947,1.225769,1.233905,1.164952,1.168474,1.159699,1558.304
106.0912,73.8038,1.822544,1.182827,1.198943,1.164963,1.174825,1.186803,1533.789
215.1532,72.44935,2.019944,1.221164,1.252626,1.164974,1.172766,1.176874,1675.057
157.9072,95.06546,1.946912,1.249415,1.303945,1.164991,1.175652,1.174327,1582.794
239.7836,82.62621,1.996266,1.268373,1.269956,1.164995,1.172859,1.164985,1578.687
102.1288,84.6217,1.934719,1.248582,1.285748,1.165054,1.174689,1.175009,1577.074
93.9952,84.6217,1.934719,1.248582,1.285748,1.165054,1.174689,1.175009,1577.074
39.5884,61.26886,1.869915,1.210642,1.245194,1.165078,1.186438,1.205042,1523.052
157.7548,95.52371,1.919802,1.242923,1.300285,1.165083,1.177495,1.175617,1578.498
234.412,86.12235,1.974608,1.239431,1.2586,1.165094,1.172385,1.177399,1601.113
93.9952,86.12235,1.974608,1.239431,1.2586,1.165094,1.172385,1.177399,1601.113
52.9412,92.08566,1.808619,1.184691,1.196157,1.165119,1.168215,1.170842,1539.39
80.7928,79.71722,1.853867,1.220501,1.241261,1.165132,1.174932,1.172792,1552.913
102.0724,67.63194,1.802991,1.261343,1.288058,1.165135,1.180653,1.194488,1648.346
52.5424,70.50842,1.933259,1.238874,1.281043,1.165159,1.175688,1.179368,1600.582
274.9504,83.51167,1.887707,1.208774,1.234731,1.165192,1.186817,1.206736,1545.865
184.5208,65.84946,1.991928,1.231439,1.278331,1.165193,1.170183,1.175971,1672.894
98.1664,88.61704,1.782339,1.272503,1.289309,1.165209,1.177689,1.239989,1520.632
146.5148,86.63602,1.790191,1.267551,1.299247,1.165254,1.194333,1.208509,1553.68
214.2388,64.71,1.997369,1.230618,1.260714,1.165264,1.171272,1.174114,1670.287
133.7132,103.2138,1.900746,1.262211,1.301312,1.165266,1.171562,1.174946,1549.152
73.3252,63.05634,1.925497,1.241153,1.281711,1.165272,1.176059,1.180978,1560.815
93.9952,63.05634,1.925497,1.241153,1.281711,1.165272,1.176059,1.180978,1560.815
237.4036,70.53624,1.985626,1.249745,1.263969,1.165277,1.180921,1.1928,1683.907
65.8012,65.13169,1.88193,1.213054,1.242788,1.165277,1.175488,1.187396,1554.344
232.222,83.39809,1.899583,1.233898,1.272093,1.16529,1.180539,1.192459,1672.616
40.6552,62.62344,1.884109,1.214239,1.256078,1.165315,1.181746,1.19706,1518.434
198.1408,86.0162,1.938444,1.244427,1.330779,1.165337,1.176835,1.22241,1591.071
123.4084,62.57091,1.919403,1.234023,1.280343,1.165346,1.173668,1.180014,1618.98
184.5208,92.73475,1.925796,1.222398,1.269957,1.16536,1.173808,1.182655,1537.738
123.0452,91.81705,1.787775,1.125696,1.173705,1.165365,1.164577,1.153714,1544.771
145.0492,70.50552,1.951598,1.116789,1.155768,1.1654,1.154163,1.149127,1606.328
133.828,70.69205,1.900241,1.275679,1.28489,1.165409,1.181663,1.197152,1581.766
156.2308,95.86205,1.904572,1.294782,1.324462,1.165427,1.181737,1.185934,1622.577
93.9952,95.86205,1.904572,1.294782,1.324462,1.165427,1.181737,1.185934,1622.577
311.2592,98.00986,1.757409,1.16384,1.139083,1.165444,1.162228,1.147515,1594.606
70.2208,70.21347,1.806832,1.182225,1.279863,1.165562,1.174851,1.174489,1548.014
59.248,67.27608,1.841906,1.207318,1.233435,1.165564,1.184765,1.190189,1513.807
207.3808,74.71468,1.983964,1.227858,1.247045,1.165571,1.171913,1.178399,1703.979
114.4732,96.79942,1.882414,1.221487,1.264226,1.165577,1.170738,1.179401,1562.655
227.554,84.22797,1.968576,1.258489,1.260852,1.165615,1.179429,1.198499,1602.295
93.9952,84.22797,1.968576,1.258489,1.260852,1.165615,1.179429,1.198499,1602.295
298.9732,82.20058,1.991028,1.234917,1.273942,1.16563,1.163526,1.165116,1692.481
346.8268,64.01731,2.049767,1.205738,1.247578,1.165647,1.183879,1.196517,1740.323
145.8112,72.12355,1.93916,1.188983,1.227795,1.165652,1.161318,1.189977,1644.155
74.8868,78.81052,1.778332,1.377177,1.401024,1.16566,1.249878,1.265985,1548.465
237.4036,78.88263,1.957011,1.194284,1.244608,1.165672,1.160359,1.160469,1659.805
112.9492,79.98884,1.780609,1.32391,1.362516,1.165716,1.254616,1.329995,1566.226
193.9696,69.86031,2.009373,1.233543,1.270483,1.165739,1.171699,1.17381,1666.577
197.6272,71.04605,1.965583,1.258359,1.277182,1.165756,1.173572,1.182564,1684.074
245.6896,95.29948,1.939231,1.227082,1.304558,1.165768,1.175531,1.174533,1615.936
237.7084,72.54178,1.895159,1.270915,1.302215,1.165785,1.1729,1.178807,1583.19
149.0116,73.19183,1.945786,1.252469,1.278584,1.165826,1.169326,1.176084,1629.411
193.6648,71.6283,2.004769,1.228132,1.267291,1.165857,1.177413,1.181038,1664.683
184.3684,70.22154,2.015113,1.237751,1.271614,1.165871,1.174041,1.180085,1656.438
231.8212,85.30966,1.949099,1.245281,1.25855,1.16589,1.176102,1.17562,1603.216
93.9952,85.30966,1.949099,1.245281,1.25855,1.16589,1.176102,1.17562,1603.216
109.54,75.70132,1.971322,1.056704,1.254222,1.165922,1.173792,1.193492,1568.579
232.7356,92.6261,1.948054,1.266758,1.252579,1.165928,1.165557,1.157601,1603.265
93.9952,92.6261,1.948054,1.266758,1.252579,1.165928,1.165557,1.157601,1603.265
173.8528,84.10345,1.932829,1.193487,1.208884,1.165962,1.17681,1.179198,1572.48
241.0028,80.93599,1.964399,1.202061,1.22191,1.165967,1.170939,1.16528,1586.788
227.2492,86.80812,1.975508,1.252774,1.259341,1.165984,1.173723,1.17378,1612.939
93.9368,86.80812,1.975508,1.252774,1.259341,1.165984,1.173723,1.17378,1612.939
159.2224,73.73969,1.959646,1.237619,1.278697,1.16599,1.167928,1.166727,1643.491
105.8824,76.57992,1.985337,1.188884,1.204013,1.166006,1.17153,1.176606,1568.399
110.9116,75.37558,1.913563,1.19886,1.265087,1.166015,1.167698,1.155113,1552.581
39.2836,76.3792,1.824201,1.228443,1.249578,1.16604,1.168398,1.167147,1515.469
221.554,80.078,1.887941,1.269606,1.309698,1.166078,1.172302,1.17735,1692.702
191.2264,69.71874,1.925879,1.251006,1.272349,1.166095,1.170627,1.177226,1683.291
158.4604,73.20438,1.961849,1.237077,1.267958,1.166103,1.174362,1.176325,1640.878
235.8796,83.20779,1.83735,1.232174,1.277523,1.166114,1.173159,1.177696,1638.181
