Depth (mbsf),GR,RHOB,A16L,A40L,P16H,P28H,P40H,Vp
476.4024,82.38913,2.077271,1.632661,1.660438,1.510636,1.529683,1.541262,1762.783
476.5548,82.24139,2.061717,1.644456,1.669838,1.522269,1.540869,1.552218,1764.755
476.7072,83.29477,2.061497,1.651618,1.671619,1.533281,1.555505,1.56453,1764.755
476.8596,83.89697,2.054303,1.657596,1.675013,1.545418,1.566684,1.574602,1762.783
477.012,86.55753,2.056742,1.663015,1.671437,1.554761,1.574836,1.58053,1762.783
477.1644,84.02763,2.061677,1.666806,1.671374,1.569608,1.584278,1.59159,1764.755
477.3168,83.52578,2.060483,1.659445,1.665805,1.588614,1.601094,1.60668,1762.783
477.4692,80.16559,2.067705,1.662709,1.640428,1.586216,1.601407,1.603087,1757.87
477.6216,78.07928,2.052365,1.643641,1.639213,1.569399,1.583734,1.579096,1749.105
477.774,78.88171,2.056241,1.627194,1.608883,1.54954,1.555449,1.55061,1738.486
477.9264,80.78749,2.059613,1.595201,1.596331,1.505316,1.507258,1.504532,1731.789
478.0788,84.15005,2.070436,1.551462,1.574784,1.464055,1.466229,1.465554,1726.104
478.2312,86.17569,2.057574,1.512746,1.541966,1.431364,1.438323,1.437659,1720.445
478.3836,86.92798,2.056263,1.474309,1.51637,1.362361,1.373617,1.375654,1720.445
478.536,86.52937,2.02578,1.451746,1.492548,1.284748,1.294544,1.29109,1726.104
478.6884,85.55675,2.003586,1.43027,1.472442,1.265406,1.272482,1.268199,1731.789
478.8408,83.89639,1.998214,1.414718,1.462021,1.254112,1.254801,1.250806,1731.789
478.9932,83.29458,1.997688,1.403898,1.442716,1.263736,1.262989,1.261953,1731.789
479.1456,82.62029,2.008799,1.397761,1.437558,1.272121,1.278114,1.277706,1733.692
479.298,84.52893,2.010838,1.39158,1.432937,1.292102,1.302032,1.304754,1733.692
479.4504,86.39514,2.005945,1.390221,1.431436,1.262814,1.27179,1.275463,1736.562
479.6028,89.82478,2.001847,1.397396,1.431641,1.253044,1.258954,1.256697,1736.562
479.7552,88.47314,2.005229,1.404679,1.438333,1.278687,1.285362,1.283788,1729.894
479.9076,85.85465,2.013612,1.409097,1.443817,1.286185,1.292503,1.291538,1727.991
480.06,82.04654,2.011401,1.424471,1.459074,1.299218,1.303357,1.304734,1731.789
480.2124,79.6843,2.022717,1.432177,1.47154,1.329145,1.333093,1.334905,1736.562
480.3648,78.97976,2.01072,1.440706,1.477778,1.355196,1.361014,1.362555,1736.562
480.5172,79.61356,2.034089,1.45601,1.487253,1.36825,1.376674,1.378842,1733.692
480.6696,78.46518,2.04071,1.46112,1.486129,1.377108,1.385645,1.388591,1733.692
480.822,80.21037,2.054776,1.473199,1.510274,1.377535,1.384066,1.385112,1733.692
480.9744,79.62402,2.045378,1.482139,1.515182,1.384595,1.390785,1.391026,1735.603
481.1268,81.37934,2.037743,1.492432,1.525222,1.415228,1.421757,1.42311,1736.558
481.2792,82.39492,2.025363,1.509927,1.541799,1.429369,1.444008,1.450126,1735.601
481.4316,85.058,2.032972,1.522913,1.55225,1.431161,1.445201,1.450714,1737.517
481.584,85.058,2.047005,1.527711,1.561363,1.433585,1.448284,1.451114,1739.433
481.7364,83.94951,2.05997,1.538167,1.564413,1.448102,1.458387,1.460711,1736.562
481.8888,81.12473,2.047478,1.541833,1.557183,1.458453,1.467214,1.467406,1731.789
482.0412,83.73263,2.045376,1.544997,1.565773,1.470438,1.478387,1.481018,1727.991
482.1936,83.22183,2.03944,1.543035,1.550639,1.470206,1.478779,1.484437,1722.332
482.346,81.90698,2.036357,1.539853,1.560467,1.465477,1.473093,1.477469,1718.567
482.4984,77.5939,2.027777,1.530051,1.551116,1.448292,1.456098,1.456157,1718.567
482.6508,79.00708,2.030818,1.513082,1.539829,1.419092,1.426603,1.427868,1718.567
482.8032,81.79041,2.032508,1.497395,1.525569,1.395558,1.40071,1.401492,1715.765
482.9556,80.73238,2.027781,1.485192,1.511609,1.376478,1.379452,1.380209,1712.963
483.108,80.15289,2.02327,1.473884,1.492876,1.361726,1.367843,1.368953,1712.963
483.2604,79.40072,2.013546,1.462483,1.488011,1.351866,1.358941,1.358948,1712.963
483.4128,82.03766,2.022913,1.44823,1.476674,1.325509,1.333062,1.333996,1714.829
483.5652,83.12417,2.026284,1.439827,1.46209,1.309977,1.314377,1.311767,1714.829
483.7176,80.01685,2.01479,1.434282,1.453578,1.307535,1.309844,1.306989,1712.963
483.87,80.39385,2.020288,1.428772,1.44987,1.309292,1.312368,1.310913,1714.829
484.0224,79.00212,2.017984,1.422815,1.445639,1.30849,1.312257,1.310813,1717.631
484.1748,83.56616,2.0246,1.41213,1.436978,1.298341,1.304302,1.304461,1718.567
484.3272,85.33403,2.025284,1.409097,1.431461,1.292223,1.295166,1.295599,1718.567
484.4796,86.47231,2.024751,1.405642,1.431933,1.283502,1.287158,1.286657,1720.445
484.632,85.61726,2.025552,1.401677,1.427341,1.283149,1.28911,1.286799,1722.323
484.7844,86.00316,2.024325,1.400831,1.426771,1.286354,1.292057,1.289951,1722.323
484.9368,86.00034,2.026495,1.402928,1.427968,1.274314,1.276357,1.276651,1724.21
485.0892,84.29742,2.025545,1.405094,1.42593,1.282886,1.284051,1.285263,1729.894
485.2416,85.70191,2.031412,1.404108,1.432336,1.29552,1.301916,1.302377,1736.562
485.394,83.17137,2.033874,1.406395,1.434157,1.289442,1.296394,1.296596,1739.433
485.5464,83.62024,2.028073,1.411029,1.438001,1.280643,1.283693,1.283031,1739.433
485.6988,79.5052,2.025681,1.420029,1.445465,1.289787,1.288878,1.286332,1736.562
485.8512,80.78371,2.028512,1.423877,1.447646,1.299872,1.298455,1.296665,1733.692
486.0036,82.7395,2.026798,1.43074,1.456347,1.321506,1.323073,1.321997,1733.692
486.156,81.3388,2.024355,1.436862,1.456729,1.334731,1.339196,1.338634,1731.789
486.3084,79.86399,2.027024,1.446826,1.468215,1.330809,1.332485,1.330955,1727.991
486.4608,78.43631,2.032771,1.452553,1.471688,1.332461,1.33161,1.328887,1724.21
486.6132,81.14608,2.039398,1.456598,1.471027,1.351226,1.351099,1.349227,1722.323
486.7656,81.3909,2.035009,1.460317,1.470638,1.355862,1.359609,1.360306,1720.445
486.918,80.91543,2.039773,1.459574,1.475637,1.354053,1.360329,1.361702,1718.567
487.0704,80.99916,2.034401,1.459782,1.478493,1.347415,1.352749,1.349763,1717.631
487.2228,83.73452,2.02421,1.456479,1.47883,1.344202,1.346019,1.344072,1714.829
487.3752,84.39096,2.025644,1.456252,1.474322,1.345209,1.347553,1.346849,1715.765
487.5276,84.92169,2.02149,1.446802,1.473185,1.343851,1.349156,1.350221,1720.445
487.68,82.85912,2.016363,1.444468,1.469997,1.335138,1.343255,1.344268,1722.323
487.8324,81.95722,2.020153,1.438846,1.471293,1.320802,1.328951,1.329907,1724.21
487.9848,80.78746,2.005115,1.437676,1.465827,1.307479,1.313225,1.311583,1722.332
488.1372,81.46722,2.014148,1.436837,1.467472,1.300781,1.306152,1.306612,1715.765
488.2896,83.32814,2.021197,1.437992,1.466091,1.308599,1.311971,1.308689,1713.895
488.442,84.43657,2.025898,1.434247,1.463729,1.32161,1.32684,1.325683,1720.461
488.5944,84.10064,2.031215,1.442437,1.460964,1.323414,1.328397,1.327117,1724.21
488.7468,83.53528,2.017412,1.445218,1.465732,1.327486,1.332496,1.332752,1722.323
488.8992,81.77467,2.024553,1.438983,1.468085,1.336326,1.339768,1.341556,1720.445
489.0516,82.41155,2.021729,1.447135,1.468851,1.351003,1.356233,1.358237,1715.765
489.204,81.55938,2.032478,1.449576,1.466317,1.357619,1.361061,1.359666,1712.963
489.3564,82.66093,2.035805,1.454574,1.47055,1.35259,1.35516,1.354516,1712.963
489.5088,84.42081,2.032754,1.446012,1.469314,1.349432,1.353829,1.355548,1713.895
489.6612,87.60386,2.036313,1.449684,1.4722,1.348477,1.356047,1.356266,1716.697
489.8136,88.00856,2.026336,1.446022,1.470582,1.341284,1.349868,1.351141,1718.567
489.966,86.6775,2.02903,1.442412,1.465448,1.32254,1.331768,1.331204,1718.567
490.1184,83.7253,2.017817,1.444262,1.455443,1.316253,1.32263,1.320772,1718.567
490.2708,83.53744,2.026163,1.43397,1.456787,1.327719,1.330012,1.327537,1716.697
490.4232,82.91148,2.038397,1.438378,1.455598,1.332101,1.335258,1.337265,1715.761
490.5756,83.14059,2.054957,1.433805,1.45775,1.336673,1.341947,1.342836,1717.631
490.728,83.77619,2.048554,1.432017,1.453997,1.333372,1.339874,1.341555,1717.631
490.8804,83.35026,2.038651,1.426158,1.455409,1.327935,1.334455,1.334444,1714.829
491.0328,85.24729,2.055346,1.418677,1.442549,1.315378,1.322382,1.322156,1715.765
491.1852,81.86778,2.047132,1.417652,1.44932,1.312724,1.317074,1.313768,1718.567
491.3376,84.39888,2.050928,1.427609,1.438431,1.306834,1.310752,1.308107,1720.445
491.49,80.18143,2.046494,1.411134,1.440891,1.304164,1.309036,1.309616,1722.323
491.6424,80.40322,2.025275,1.411034,1.426574,1.303514,1.308226,1.308452,1720.445
491.7948,78.22186,2.033312,1.409307,1.444262,1.293977,1.3012,1.302187,1718.567
491.9472,80.6325,2.028787,1.411417,1.431458,1.286208,1.293288,1.292672,1718.567
492.0996,79.35751,2.030022,1.406219,1.432953,1.285595,1.290367,1.289681,1715.765
492.252,77.65643,2.028976,1.411579,1.426387,1.289561,1.294165,1.294298,1711.105
492.4044,76.95608,2.018701,1.410412,1.43127,1.300725,1.305321,1.306061,1709.247
492.5568,80.69241,2.02265,1.409279,1.435776,1.313208,1.320397,1.324074,1711.105
492.7092,80.5921,2.015411,1.406791,1.439492,1.306631,1.314325,1.315389,1715.765
492.8616,81.44704,2.024275,1.41225,1.442574,1.294771,1.303122,1.300185,1716.697
493.014,80.26847,2.012406,1.413582,1.445942,1.296836,1.30177,1.299337,1716.697
493.1664,82.29963,2.020752,1.418571,1.440087,1.303282,1.308091,1.308356,1722.332
493.3188,79.51619,2.0172,1.417951,1.453176,1.303279,1.310294,1.309788,1730.849
493.4712,78.98703,2.03326,1.425442,1.456463,1.320938,1.330512,1.329108,1734.646
493.6236,81.0015,2.021949,1.433299,1.465501,1.332155,1.339423,1.338869,1731.789
493.776,84.78532,2.01232,1.436691,1.466803,1.335691,1.337605,1.336881,1727.991
493.9284,84.0356,1.993355,1.451529,1.47568,1.347056,1.348264,1.346813,1729.894
494.0808,80.96793,1.99793,1.453859,1.477704,1.372056,1.375764,1.376913,1736.562
494.2332,79.0611,2.015531,1.456544,1.494826,1.379174,1.383173,1.385468,1739.433
494.3856,78.38405,2.029704,1.466028,1.505232,1.363551,1.370808,1.378876,1741.357
494.538,76.9547,2.032388,1.467734,1.499529,1.362341,1.370607,1.373967,1745.214
494.6904,78.83517,2.045107,1.476035,1.498926,1.3621,1.370883,1.369674,1747.146
494.8428,80.40743,2.052847,1.488818,1.502965,1.362851,1.373269,1.369281,1745.214
494.9952,80.10652,2.05275,1.489151,1.520949,1.387962,1.393171,1.392552,1734.688
495.1476,79.5839,2.040707,1.505149,1.513762,1.389194,1.390894,1.389888,1724.21
495.3,78.08179,2.035958,1.49676,1.513831,1.424471,1.425236,1.424426,1720.445
495.4524,81.08833,2.039478,1.48949,1.520829,1.464598,1.473697,1.477973,1718.567
495.6048,81.99107,2.045532,1.490793,1.521029,1.412163,1.425692,1.429967,1718.567
495.7572,85.80505,2.051296,1.486412,1.513042,1.385658,1.388912,1.38874,1720.445
495.9096,84.04767,2.055883,1.47872,1.509182,1.383826,1.389459,1.388204,1720.445
496.062,83.39569,2.052696,1.47216,1.511587,1.3609,1.36478,1.364484,1720.445
496.2144,82.40782,2.033102,1.463361,1.514519,1.357116,1.367685,1.371427,1726.104
496.3668,85.74759,2.017306,1.458936,1.499944,1.3407,1.352249,1.355139,1732.743
496.5192,86.74526,2.013619,1.458056,1.50626,1.332579,1.342168,1.343816,1737.517
496.6716,87.08378,2.016359,1.45603,1.512358,1.33077,1.336302,1.336997,1741.357
496.824,85.45383,2.027871,1.45604,1.521628,1.343321,1.347559,1.345845,1749.105
496.9764,82.55039,2.030246,1.47217,1.512076,1.364685,1.367304,1.368765,1759.842
497.1288,81.64766,2.03637,1.475794,1.532229,1.3671,1.374026,1.375129,1766.735
497.2812,80.0376,2.02544,1.481033,1.546936,1.386728,1.39467,1.398803,1768.716
497.4336,82.74581,2.020237,1.505241,1.566839,1.408415,1.418887,1.420789,1773.707
497.586,80.63432,2.020316,1.529841,1.58712,1.428998,1.442524,1.440548,1779.702
497.7384,81.76793,2.03772,1.565537,1.613395,1.453518,1.462943,1.460514,1776.701
497.8908,83.1722,2.050043,1.592905,1.642646,1.484158,1.484591,1.481252,1768.725
498.0432,86.43718,2.067475,1.61108,1.650888,1.511283,1.513429,1.511459,1766.735
498.1956,85.00785,2.069694,1.643765,1.675142,1.561373,1.567435,1.569012,1770.705
498.348,83.09654,2.082315,1.65943,1.690145,1.594629,1.60692,1.621349,1772.695
498.5004,82.48976,2.083376,1.689141,1.700437,1.607804,1.628603,1.644235,1766.753
498.6528,84.14478,2.075157,1.695536,1.712869,1.612011,1.63635,1.64636,1764.763
498.8052,81.89085,2.074881,1.696064,1.729118,1.622165,1.646585,1.647507,1768.716
498.9576,82.47255,2.085819,1.716357,1.72476,1.624799,1.641922,1.638098,1759.872
499.11,83.8768,2.097069,1.724239,1.719296,1.619543,1.635518,1.631477,1749.088
499.2624,84.97707,2.096848,1.72384,1.722757,1.621787,1.626656,1.625074,1736.621
499.4148,86.48164,2.085777,1.685347,1.69639,1.633374,1.63932,1.643862,1717.672
499.5672,88.68832,2.071646,1.661233,1.678913,1.617551,1.626302,1.631329,1703.722
499.7196,91.62793,2.061469,1.629887,1.666681,1.542003,1.555457,1.562363,1700.03
499.872,91.16814,2.066558,1.603852,1.652039,1.486946,1.499374,1.503101,1701.864
500.0244,88.96146,2.062818,1.592912,1.637268,1.472196,1.483961,1.486027,1703.706
500.1768,86.85506,2.054024,1.601369,1.637526,1.47377,1.483827,1.47908,1707.397
500.3292,85.22549,2.04496,1.52722,1.589317,1.407158,1.414742,1.415774,1713.907
500.4816,84.67128,2.052197,1.518689,1.587027,1.410091,1.420721,1.425232,1722.332
500.634,83.90243,2.055269,1.513819,1.575496,1.399886,1.421879,1.426446,1727.991
500.7864,84.62263,2.05571,1.516058,1.575993,1.39978,1.417994,1.419414,1740.457
500.9388,86.58109,2.046579,1.509791,1.589061,1.410759,1.418489,1.420952,1749.088
501.0912,86.74411,2.044847,1.520175,1.5892,1.408604,1.414121,1.422628,1757.931
501.2436,85.22188,2.066699,1.52315,1.599545,1.439263,1.450096,1.465549,1752.158
501.396,80.80849,2.056769,1.541891,1.597918,1.434435,1.462938,1.480376,1706.952
501.5484,79.53362,2.059758,1.551176,1.605406,1.415992,1.462573,1.483093,1665.975
501.7008,80.94552,2.031304,1.573425,1.623495,1.43866,1.486605,1.498134,1642.52
501.8532,82.91861,2.008436,1.596897,1.640002,1.360835,1.428461,1.44743,1645.131
502.0056,86.15343,1.918738,1.613716,1.661192,1.38643,1.448143,1.46356,1668.586
502.158,85.66901,1.933217,1.621701,1.665724,1.466459,1.517553,1.543938,1688.249
502.3104,84.39581,1.936079,1.639484,1.663533,1.503557,1.565309,1.584608,1698.196
502.4628,80.70708,1.987175,1.633833,1.667734,1.557791,1.620395,1.647673,1700.03
502.6152,76.95364,1.981625,1.623479,1.676185,1.529761,1.616358,1.668297,1709.279
502.7676,76.1033,2.001486,1.62991,1.678967,1.488886,1.537773,1.575905,1717.631
502.92,75.27834,2.005964,1.627455,1.68196,1.481521,1.534333,1.572107,1720.445
503.0724,76.55721,1.993502,1.641422,1.683255,1.46508,1.529593,1.562705,1734.735
503.2248,74.48666,1.96965,1.636668,1.673715,1.489712,1.542891,1.579363,1742.331
503.3772,72.71353,1.952869,1.648422,1.692695,1.498213,1.540171,1.581181,1729.919
503.5296,69.70441,1.954921,1.652663,1.720184,1.497175,1.555385,1.591665,1712.094
503.682,66.45882,1.956878,1.657651,1.7416,1.521638,1.595585,1.62021,1688.3
503.8344,64.16964,1.882242,1.687689,1.734636,1.587002,1.658721,1.659102,1673.846
503.9868,62.05998,1.746787,1.696729,1.741877,1.670999,1.713662,1.721388,1675.63
504.1392,63.96355,1.892649,1.71053,1.766998,1.578175,1.660929,1.697866,1681.892
504.2916,67.94347,1.850917,1.74109,1.767099,1.464192,1.547712,1.58878,1685.482
504.444,72.53565,1.864048,1.750384,1.788447,1.559919,1.605728,1.632583,1686.883
504.5964,73.11462,1.956936,1.765179,1.781129,1.616252,1.643109,1.660324,1704.131
504.7488,73.46803,1.901313,1.781387,1.795653,1.658216,1.683151,1.700736,1736.435
504.9012,71.13596,1.943998,1.778923,1.812424,1.679686,1.710606,1.736244,1767.572
505.0536,73.3139,1.954867,1.781109,1.795068,1.673728,1.700969,1.729865,1790.247
505.206,75.67589,1.993965,1.780831,1.802139,1.663149,1.685237,1.701922,1797.635
505.3584,79.63537,2.002967,1.765146,1.789303,1.623004,1.639624,1.650145,1786.861
505.5108,78.81153,2.01335,1.749028,1.784566,1.572898,1.589921,1.596382,1770.723
505.6632,77.47417,2.012018,1.738313,1.771639,1.542231,1.551828,1.55527,1764.755
505.8156,76.37335,2.016638,1.721196,1.765885,1.54064,1.545209,1.544289,1751.135
505.968,77.89843,2.027352,1.695744,1.755318,1.545675,1.549525,1.54943,1728.041
506.1204,77.77873,2.015166,1.672555,1.735693,1.546993,1.549675,1.554684,1720.445
506.2728,77.54935,2.008867,1.655945,1.718588,1.506733,1.508408,1.514436,1720.445
506.4252,76.39542,1.994637,1.630272,1.705402,1.455204,1.460762,1.469169,1728.041
506.5776,74.79083,1.983747,1.610312,1.695599,1.470922,1.479652,1.484904,1740.398
506.73,73.81432,1.979574,1.603784,1.694131,1.445243,1.459648,1.45893,1749.105
506.8824,71.81322,1.99839,1.603791,1.687798,1.408717,1.431296,1.435748,1752.979
507.0348,73.74243,1.97823,1.608913,1.69199,1.424794,1.435839,1.43915,1759.872
507.1872,74.34424,2.019513,1.608905,1.697686,1.444255,1.444716,1.457257,1791.105
507.3396,76.85185,2.016536,1.624269,1.696199,1.473832,1.480695,1.502901,1817.687
507.492,74.97515,2.037726,1.624775,1.703941,1.511488,1.546435,1.574514,1805.521
507.6444,74.72667,2.023107,1.647037,1.718652,1.504318,1.547684,1.570222,1772.678
507.7968,75.32595,2.005853,1.687777,1.731299,1.47977,1.511467,1.517703,1754.743
507.9492,77.13142,2.018406,1.731724,1.742734,1.514131,1.524192,1.520816,1779.239
508.1016,76.77584,2.081001,1.771912,1.747294,1.63095,1.626629,1.619862,1798.005
508.254,76.17202,2.126827,1.803288,1.769127,1.779392,1.757407,1.745725,1775.818
508.4064,75.78872,2.181687,1.799774,1.776689,1.895504,1.876845,1.892349,1752.046
508.5588,75.43766,2.181975,1.79827,1.792759,1.896402,1.896798,1.926086,1730.924
508.7112,75.89357,2.154236,1.77244,1.790446,1.831598,1.856457,1.891517,1720.445
508.8636,73.01699,2.109027,1.758397,1.790417,1.654742,1.686022,1.715148,1738.626
509.016,75.82744,2.059344,1.741847,1.785157,1.498563,1.532271,1.554582,1781.043
509.1684,77.6779,2.024231,1.750623,1.765805,1.46688,1.499668,1.510487,1816.767
509.3208,81.7353,2.028375,1.74557,1.738912,1.49606,1.527909,1.522214,1825.855
509.4732,81.08589,2.023907,1.751955,1.726091,1.545442,1.567699,1.555604,1806.356
509.6256,78.07728,2.014594,1.737927,1.735048,1.60826,1.607772,1.605565,1769.204
509.778,74.87026,2.022488,1.722603,1.724254,1.696691,1.68396,1.691608,1738.563
509.9304,72.26015,2.037479,1.701617,1.692798,1.810729,1.810454,1.834553,1724.21
510.0828,75.0984,2.060306,1.686096,1.681407,1.785103,1.81316,1.829448,1705.709
510.2352,76.40201,2.062556,1.66513,1.680126,1.627296,1.652928,1.657517,1679.254
510.3876,78.7112,2.057519,1.654343,1.678071,1.567057,1.611309,1.620935,1671.185
510.54,77.48248,2.051654,1.64053,1.668901,1.523757,1.530376,1.524188,1673.846
510.6924,77.00858,2.030515,1.633733,1.6593,1.532089,1.535501,1.532844,1680.109
510.8448,76.80797,2.013851,1.612496,1.672693,1.534754,1.547503,1.561127,1685.482
510.9972,76.97996,2.012858,1.587534,1.648941,1.52408,1.546823,1.575595,1689.103
511.1496,75.85154,2.031763,1.585548,1.651711,1.455815,1.479526,1.504902,1689.103
511.302,74.34698,2.025358,1.572875,1.631042,1.423059,1.441531,1.465028,1685.482
511.4544,75.02757,2.023709,1.572058,1.620534,1.418128,1.446755,1.461312,1685.482
511.6068,76.03062,2.015361,1.566883,1.60881,1.400652,1.4443,1.44863,1685.482
511.7592,76.15263,2.011999,1.557909,1.601693,1.413125,1.453402,1.463632,1687.289
511.9116,72.88795,2.017987,1.561918,1.589255,1.449667,1.470537,1.483965,1699.171
512.064,71.98521,2.030867,1.561327,1.601991,1.406004,1.453065,1.474934,1707.397
512.2164,70.20338,2.035311,1.563379,1.602221,1.389333,1.435213,1.468361,1701.872
512.3688,69.25033,2.022781,1.561047,1.618407,1.453677,1.480971,1.505158,1698.196
512.5212,68.2929,2.01166,1.563482,1.61115,1.455639,1.48057,1.493181,1690.04
512.6736,68.34784,2.005133,1.576519,1.616798,1.475978,1.49826,1.511366,1681.885
512.826,69.85499,1.955176,1.576616,1.61939,1.487305,1.507026,1.518998,1683.683
512.9784,71.26379,1.981628,1.567675,1.636301,1.494395,1.512794,1.523939,1685.482
513.1308,74.52367,2.015444,1.574101,1.640543,1.494212,1.508043,1.518391,1681.892
513.2832,78.50948,2.015673,1.575492,1.647679,1.474491,1.487183,1.502746,1675.63
513.4356,80.36511,2.010575,1.578009,1.646948,1.458509,1.475042,1.4938,1679.22
513.588,80.2648,1.984878,1.582637,1.648449,1.448218,1.46598,1.485085,1693.673
513.7404,75.22819,2.004408,1.586312,1.652064,1.447422,1.469417,1.487297,1707.413
513.8928,72.67043,2.02322,1.600983,1.674529,1.438605,1.463903,1.47586,1712.963
514.0452,72.92119,2.041819,1.62108,1.677916,1.444273,1.468259,1.483292,1712.963
514.1976,75.17236,2.050619,1.62443,1.684299,1.489068,1.510735,1.5267,1728.122
514.35,76.42616,2.059161,1.639035,1.693016,1.537548,1.565581,1.590554,1745.214
514.5024,77.82516,2.058635,1.65012,1.709452,1.578682,1.614255,1.647976,1742.331
514.6548,79.71153,2.046807,1.657886,1.713073,1.614727,1.653472,1.692807,1728.041
514.8072,81.5145,2.050491,1.675806,1.720734,1.613918,1.655202,1.69499,1724.226
514.9596,79.41338,2.085776,1.690346,1.722057,1.608526,1.648938,1.686173,1727.991
515.112,78.38021,2.094294,1.706729,1.74061,1.633897,1.676769,1.706951,1732.764
515.2644,80.35981,2.105782,1.726171,1.732219,1.660439,1.707275,1.734861,1747.181
515.4168,81.413,2.121672,1.738453,1.735797,1.685714,1.734369,1.769233,1757.87
515.5692,83.01751,2.11736,1.73237,1.753875,1.687767,1.730665,1.771186,1753.979
515.7216,83.02142,2.094752,1.724981,1.739551,1.704529,1.741994,1.778446,1745.214
515.874,83.5158,2.016084,1.714891,1.735851,1.70613,1.744734,1.776581,1738.486
516.0264,83.46325,2.036656,1.718962,1.738271,1.672911,1.707045,1.735196,1740.419
516.1788,79.84902,2.084436,1.707414,1.734732,1.644111,1.676944,1.70011,1751.037
516.3312,78.75026,2.080498,1.696273,1.727034,1.620068,1.655393,1.674036,1757.87
516.4836,77.55443,2.049424,1.689492,1.721758,1.588472,1.625845,1.631182,1753.979
516.636,81.09343,2.055544,1.674279,1.71695,1.571738,1.595224,1.611667,1745.214
516.7884,80.34052,2.060752,1.652062,1.714366,1.536088,1.558745,1.586353,1740.398
516.9408,78.08368,2.043447,1.649559,1.711831,1.460886,1.489859,1.505368,1728.041
517.0932,75.5975,2.014383,1.642701,1.719133,1.500374,1.525482,1.545503,1724.226
517.2456,78.22185,1.992397,1.650074,1.701885,1.498019,1.529613,1.538407,1734.659
517.398,77.21661,2.02476,1.66491,1.709021,1.457087,1.494471,1.518772,1736.562
517.5504,75.79093,2.028399,1.675631,1.713109,1.500011,1.527418,1.557637,1738.486
517.7028,73.69635,2.03003,1.697579,1.729511,1.534969,1.567043,1.575837,1754.018
517.8552,74.29563,2.046002,1.724997,1.737198,1.56956,1.611609,1.622766,1768.725
518.0076,72.73638,1.993151,1.73819,1.754236,1.60789,1.64465,1.673188,1783.8
518.16,68.74595,1.941009,1.759095,1.769713,1.596102,1.63927,1.658004,1790.834
518.3124,64.93285,1.957619,1.771151,1.784582,1.624318,1.666987,1.679556,1773.788
518.4648,63.22982,1.980187,1.794112,1.775209,1.744437,1.788785,1.78786,1745.348
518.6172,63.00748,1.941047,1.782068,1.801128,1.860098,1.923769,1.897659,1714.041
518.7696,62.91346,1.826684,1.782877,1.792718,1.760711,1.825097,1.863836,1683.805
518.922,63.5654,1.689055,1.786814,1.79599,1.67696,1.715712,1.73941,1673.858
519.0744,63.49017,1.768212,1.780285,1.798807,1.657056,1.70494,1.721431,1690.083
519.2268,66.24627,1.935185,1.780234,1.7732,1.698706,1.748708,1.768916,1722.572
519.3792,67.50249,2.039906,1.773838,1.770534,1.749504,1.799931,1.839935,1750.083
519.5316,72.23453,1.983154,1.767991,1.762179,1.604207,1.678592,1.723662,1739.604
519.684,72.63361,1.962661,1.753313,1.751422,1.550052,1.669299,1.696203,1712.094
519.8364,72.3327,1.862911,1.734286,1.738888,1.524952,1.716787,1.74441,1687.411
519.9888,67.49816,1.723867,1.720213,1.727755,1.409332,1.59078,1.627673,1663.302
520.1412,67.3976,1.502741,1.724647,1.718347,1.16565,1.339674,1.405851,1661.53
520.2936,69.04994,1.903183,1.687912,1.724075,1.164617,1.292088,1.352031,1681.068
520.446,72.04506,1.970618,1.649918,1.707238,1.351359,1.418846,1.477708,1711.305
520.5984,74.99423,2.052984,1.618227,1.686729,1.537592,1.567607,1.602542,1733.7
520.7508,76.27192,2.027064,1.588584,1.670057,1.433776,1.480898,1.513839,1738.474
520.9032,77.19086,2.093978,1.578241,1.643697,1.362196,1.419582,1.458545,1738.474
521.0556,76.10198,2.093267,1.572897,1.632061,1.359754,1.412417,1.428509,1723.381
521.208,73.46609,2.062891,1.579799,1.621922,1.348162,1.405849,1.404896,1697.365
521.3604,72.06183,1.940909,1.597924,1.608113,1.423964,1.462691,1.457914,1687.289
521.5128,70.95158,1.708074,1.594199,1.602756,1.523902,1.561111,1.564861,1685.49
521.6652,71.75866,1.627921,1.589447,1.608426,1.385754,1.480377,1.513825,1683.683
521.8176,74.31484,1.780109,1.590867,1.62069,1.306998,1.387999,1.423875,1699.223
521.97,77.3284,1.889622,1.551491,1.581171,1.453043,1.462483,1.464103,1712.963
522.1224,79.46198,1.982646,1.549667,1.567106,1.412669,1.429074,1.43216,1712.963
522.2748,78.40321,1.975056,1.532098,1.56472,1.402614,1.423886,1.429252,1713.895
522.4272,78.30539,1.967048,1.517112,1.554624,1.366215,1.394983,1.408177,1714.827
522.5796,78.50616,1.965784,1.508658,1.546334,1.34493,1.360307,1.363883,1718.575
522.732,80.01284,1.967289,1.497421,1.526118,1.358335,1.361439,1.366456,1726.104
522.8844,78.65499,1.971246,1.492408,1.510678,1.377397,1.393653,1.398158,1729.886
523.0368,76.91965,1.961904,1.4798,1.496845,1.372589,1.404546,1.408752,1719.567
523.1892,73.41172,1.96062,1.468997,1.488034,1.37573,1.393845,1.397866,1705.556
523.3416,71.30653,1.895758,1.464406,1.474115,1.368986,1.385649,1.390881,1695.48
523.494,70.15551,1.891216,1.457787,1.479847,1.220425,1.252715,1.264555,1693.646
523.6464,71.65775,1.930773,1.44846,1.464945,1.288142,1.307711,1.318943,1718.814
