Depth (mbsf),GR,RHOB,A16L,A40L,P16H,P28H,P40H,Vp
145.9992,61.01006,1.782542,1.265502,1.272749,1.124708,1.141569,1.147381,1598.239
146.1516,66.12557,1.807845,1.276727,1.285137,1.087598,1.096864,1.095267,1593.335
146.304,71.31632,1.800972,1.292795,1.299691,1.148206,1.146911,1.150176,1605.777
146.4564,75.22819,1.852209,1.30397,1.297722,1.256135,1.260135,1.266357,1618.416
146.6088,73.49794,1.872943,1.31898,1.316815,1.248181,1.26518,1.277725,1631.255
146.7612,73.87039,1.909593,1.315576,1.327057,1.237675,1.249079,1.262467,1632.478
146.9136,68.15305,1.910819,1.319087,1.327345,1.237642,1.247277,1.253248,1620.893
147.066,65.74575,1.896887,1.323276,1.334095,1.218027,1.228365,1.233068,1609.472
147.2184,65.06911,1.900299,1.324376,1.342511,1.187075,1.196731,1.204962,1604.377
147.3708,66.57367,1.907057,1.324111,1.349183,1.177921,1.188103,1.19727,1615.267
147.5232,71.68919,1.910791,1.330977,1.34472,1.179264,1.186962,1.193975,1626.305
147.6756,74.09975,1.924266,1.333823,1.35048,1.191323,1.20066,1.208282,1637.496
147.828,77.56025,1.913965,1.34633,1.358468,1.204236,1.216031,1.221442,1620.641
147.9804,70.63926,1.906666,1.354247,1.369587,1.223943,1.23064,1.234506,1611.774
148.1328,70.86494,1.915333,1.367028,1.380306,1.255361,1.263239,1.271812,1601.605
148.2852,72.96363,1.933228,1.37004,1.387117,1.264546,1.271927,1.284968,1606.448
148.4376,77.77112,1.942807,1.379743,1.397634,1.281865,1.295446,1.312177,1606.448
148.59,76.79315,1.939213,1.397216,1.403327,1.273139,1.294433,1.301968,1603.18
148.7424,78.30543,1.904584,1.405624,1.401517,1.274967,1.297937,1.29864,1603.18
148.8948,77.4098,1.912667,1.424434,1.405614,1.285615,1.294286,1.293057,1584.806
149.0472,77.63548,1.902223,1.432199,1.418309,1.303125,1.299134,1.303081,1598.109
149.1996,72.82088,1.922393,1.43352,1.4305,1.340836,1.341423,1.349838,1611.637
149.352,71.38824,1.919093,1.431218,1.423639,1.38881,1.397422,1.416774,1625.397
149.5044,71.83961,1.940766,1.41578,1.424221,1.32057,1.345249,1.354709,1636.607
149.6568,72.14052,1.936046,1.410786,1.4269,1.277596,1.297295,1.309533,1621.455
149.8092,72.29429,1.933007,1.410159,1.416031,1.256067,1.264459,1.265721,1606.582
149.9616,73.48282,1.932437,1.404747,1.415729,1.255685,1.264829,1.267355,1592.574
150.114,74.0057,1.919392,1.402348,1.402184,1.2783,1.288741,1.297973,1597.181
150.2664,77.69187,1.936357,1.405171,1.402788,1.28112,1.293038,1.3011,1601.814
150.4188,79.362,1.93997,1.39936,1.406482,1.301433,1.317575,1.327155,1606.474
150.5712,81.77303,1.927674,1.390886,1.401927,1.29772,1.309791,1.315694,1610.373
150.7236,82.36752,1.901022,1.384228,1.409619,1.284956,1.297351,1.29974,1610.373
150.876,78.67809,1.920396,1.393138,1.403067,1.284658,1.294635,1.298866,1610.373
151.0284,82.36427,1.927054,1.38732,1.40624,1.286695,1.292153,1.306259,1610.373
151.1808,82.66512,1.95391,1.386083,1.404317,1.282531,1.292271,1.304581,1616.334
151.3332,83.72157,1.951703,1.385148,1.406944,1.27775,1.290843,1.302791,1616.334
151.4856,79.96015,1.958467,1.390915,1.401082,1.269702,1.290458,1.299995,1616.334
151.638,77.48503,1.948663,1.392562,1.411005,1.266102,1.286291,1.295924,1616.334
151.7904,74.09976,1.949185,1.413712,1.416171,1.266169,1.274155,1.272819,1616.334
151.9428,73.64839,1.9374,1.429636,1.412868,1.310679,1.316283,1.31641,1602.187
152.0952,73.27225,1.945326,1.438146,1.416005,1.382653,1.386096,1.385625,1616.979
152.2476,75.45041,1.945686,1.435417,1.422214,1.411581,1.410795,1.424978,1632.047
152.4,74.69076,1.962303,1.422513,1.407038,1.411361,1.412017,1.420444,1647.398
152.5524,73.93167,1.967932,1.39302,1.398322,1.365678,1.38988,1.393038,1653.623
152.7048,72.80671,1.96657,1.391405,1.393928,1.335184,1.35126,1.351532,1644.697
152.8572,70.03063,1.956515,1.366486,1.381976,1.205443,1.212682,1.204977,1636.034
153.0096,69.1347,1.921494,1.363588,1.371304,1.161671,1.157644,1.152219,1627.962
153.162,72.28676,1.912474,1.34754,1.353821,1.270295,1.26735,1.265108,1619.97
153.3144,69.79818,1.912678,1.342318,1.363674,1.285148,1.297127,1.30295,1612.055
153.4668,71.37797,1.914231,1.336214,1.35862,1.273727,1.28613,1.292047,1614.502
153.6192,69.73046,1.924994,1.336862,1.354139,1.255115,1.265558,1.270631,1619.786
153.7716,71.39155,1.908648,1.339212,1.347434,1.236683,1.238111,1.239784,1625.105
153.924,70.1879,1.910763,1.333416,1.341042,1.274295,1.27795,1.281907,1621.323
154.0764,68.83379,1.887185,1.33071,1.344835,1.262517,1.275814,1.285691,1616.334
154.2288,69.95546,1.864445,1.324062,1.333003,1.228805,1.24095,1.248452,1616.334
154.3812,69.2784,1.864079,1.329357,1.328876,1.229019,1.241854,1.248554,1622.623
154.5336,67.92429,1.872681,1.329096,1.340286,1.228826,1.242628,1.24836,1631.693
154.686,66.20081,1.906073,1.338073,1.323689,1.238689,1.249607,1.252145,1640.865
154.8384,66.20081,1.916177,1.329844,1.320235,1.269634,1.278464,1.27965,1650.141
154.9908,67.54814,1.920293,1.32796,1.315011,1.261069,1.269766,1.276918,1657.048
155.1432,66.19403,1.911168,1.318859,1.314547,1.271285,1.27642,1.285407,1657.048
155.2956,65.74267,1.921585,1.303311,1.302695,1.259341,1.267005,1.280325,1657.048
155.448,62.8847,1.929466,1.302039,1.304816,1.234188,1.246082,1.25466,1657.048
155.6004,66.3452,1.913066,1.288173,1.29349,1.198258,1.207292,1.212845,1657.048
155.7528,67.69932,1.901368,1.26872,1.28845,1.162127,1.170889,1.179232,1646.862
155.9052,69.1347,1.872969,1.257963,1.2807,1.140502,1.149281,1.154071,1633.193
156.0576,71.99337,1.866986,1.257302,1.270559,1.131798,1.140915,1.146415,1619.748
156.21,69.73036,1.848386,1.24681,1.257527,1.130855,1.143068,1.15266,1606.523
156.3624,71.23492,1.836725,1.242854,1.257121,1.129172,1.140095,1.147228,1601.352
156.5148,68.67716,1.818503,1.246112,1.251594,1.129444,1.137494,1.144281,1601.352
156.6672,68.23196,1.81422,1.246636,1.250109,1.132346,1.140517,1.149232,1601.352
156.8196,68.9052,1.80501,1.245162,1.237769,1.142707,1.155706,1.161274,1603.347
156.972,69.9584,1.829873,1.25082,1.253921,1.149107,1.161718,1.167144,1618.494
157.1244,70.85484,1.828071,1.250926,1.260534,1.149264,1.153894,1.157604,1633.928
157.2768,71.00212,1.834443,1.253028,1.259947,1.156768,1.159121,1.166275,1634.897
157.4292,71.30303,1.861518,1.250948,1.254712,1.171214,1.178218,1.185933,1619.995
157.5816,74.76982,1.876588,1.247977,1.25853,1.176042,1.184479,1.196577,1613.891
157.734,75.97318,1.861838,1.242437,1.261644,1.126457,1.13908,1.150882,1601.352
157.8864,75.51466,1.823725,1.243259,1.267274,1.116025,1.128528,1.136401,1601.352
158.0388,76.2596,1.817392,1.248286,1.270904,1.113531,1.122967,1.122947,1601.352
158.1912,75.06325,1.828267,1.262458,1.273761,1.13422,1.142869,1.146406,1601.352
158.3436,69.80443,1.842188,1.285062,1.295564,1.168103,1.172776,1.177589,1607.135
158.496,66.50171,1.895986,1.295669,1.309112,1.203011,1.205881,1.216796,1615.658
158.6484,66.95309,1.89323,1.310633,1.317327,1.233554,1.238704,1.248564,1624.272
158.8008,74.25021,1.941614,1.323806,1.324532,1.269617,1.284526,1.292752,1633.832
158.9532,74.70159,1.928248,1.337935,1.342335,1.235658,1.248368,1.258509,1644.416
159.1056,75.90524,1.955674,1.349135,1.353512,1.203122,1.208178,1.213697,1655.138
159.258,72.36951,1.956722,1.351783,1.356554,1.231389,1.23812,1.242919,1651.825
159.4104,73.56932,1.955536,1.364245,1.36114,1.245242,1.255397,1.263008,1645.526
159.5628,77.93256,1.9636,1.367228,1.372502,1.24462,1.257722,1.265155,1646.513
159.7152,75.67572,1.962014,1.371263,1.373285,1.252869,1.263299,1.270333,1649.155
159.8676,75.22818,1.953901,1.368973,1.378634,1.257001,1.266304,1.274351,1651.804
160.02,69.35649,1.947142,1.38143,1.376118,1.272251,1.280124,1.283172,1654.462
160.1724,69.15172,1.960925,1.379472,1.381599,1.278013,1.287842,1.297366,1666.709
160.3248,68.09853,1.962343,1.386004,1.382968,1.278171,1.288163,1.300783,1666.709
160.4772,64.94283,1.959193,1.384831,1.377047,1.275399,1.284646,1.295111,1652.677
160.6296,63.04121,1.983277,1.388203,1.378575,1.269901,1.285235,1.292448,1632.987
160.782,62.43939,1.976513,1.391198,1.383436,1.274243,1.289066,1.290814,1625.037
160.9344,63.49259,1.971609,1.385785,1.380882,1.270896,1.279088,1.28513,1643.735
161.0868,68.45765,1.954186,1.388683,1.383959,1.263003,1.268284,1.277315,1654.633
161.2392,68.6081,1.936333,1.372561,1.381849,1.282465,1.290009,1.306433,1646.682
161.3916,66.35126,1.922448,1.368285,1.383439,1.285247,1.296996,1.313473,1638.807
161.544,66.57694,1.907897,1.355777,1.382448,1.247949,1.268775,1.288002,1638.057
161.6964,67.47303,1.89787,1.348642,1.371518,1.232581,1.245647,1.255265,1666.709
161.8488,69.57629,1.873437,1.347164,1.380148,1.177082,1.18723,1.198089,1666.709
162.0012,68.16571,1.880163,1.343163,1.372223,1.187123,1.196607,1.201392,1666.709
162.1536,67.67085,1.886775,1.35104,1.373198,1.211081,1.220367,1.225537,1664.759
162.306,69.25014,1.929389,1.385681,1.396717,1.247988,1.266141,1.269451,1661.732
162.4584,69.23139,1.948968,1.380756,1.402831,1.272914,1.282263,1.283475,1658.716
162.6108,69.72978,1.959545,1.396864,1.443201,1.303775,1.307011,1.312897,1668.463
162.7632,64.54265,1.989005,1.411183,1.456591,1.362711,1.363483,1.38537,1694.681
162.9156,62.58671,2.005404,1.421279,1.474448,1.375096,1.389315,1.426646,1716.089
163.068,59.20037,2.023935,1.433468,1.490674,1.354088,1.37758,1.411588,1712.414
163.2204,61.50531,2.009757,1.469805,1.549484,1.296217,1.351327,1.34846,1708.756
163.3728,60.44625,2.020344,1.497758,1.570453,1.292077,1.334303,1.32879,1706.509
163.5252,60.67614,2.002704,1.565519,1.619026,1.344551,1.342114,1.340655,1706.509
163.6776,55.7333,1.901529,1.618345,1.660855,1.447123,1.444807,1.471139,1706.509
163.83,53.78325,1.906888,1.66118,1.69328,1.584431,1.630728,1.713713,1706.509
163.9824,53.93369,1.913807,1.697809,1.704643,1.760985,1.833619,1.903096,1706.509
164.1348,57.92316,1.956671,1.782523,1.765492,1.554404,1.624772,1.61163,1707.954
164.2872,60.55318,2.010071,1.831744,1.779674,1.695384,1.6956,1.645369,1733.87
164.4396,60.70364,2.042462,1.903418,1.808411,1.820446,1.774502,1.751095,1800.275
164.592,58.07038,2.067064,1.922704,1.823307,1.891575,1.836966,1.82966,1847.685
164.7444,60.09827,2.061623,1.882947,1.795282,2.137067,2.141953,2.195059,1873.079
164.8968,62.50557,2.034857,1.858108,1.81263,2.22064,2.242618,2.294618,1866.519
165.0492,65.2166,2.005855,1.785962,1.779054,1.654681,1.686902,1.703319,1845.176
165.2016,64.62101,1.991259,1.75989,1.767887,1.580513,1.620474,1.64351,1795.468
165.354,59.20458,1.989476,1.674582,1.668321,1.47753,1.47095,1.462801,1749.326
165.5064,62.13848,1.997503,1.650635,1.667714,1.428512,1.430954,1.42341,1706.55
165.6588,59.2798,1.99952,1.565475,1.599572,1.40168,1.423854,1.440745,1706.509
165.8112,61.60319,2.010664,1.549275,1.593048,1.417792,1.437537,1.45491,1706.509
165.9636,59.64725,2.013035,1.490072,1.53124,1.407165,1.421588,1.438758,1706.041
166.116,61.30228,1.998048,1.473343,1.530737,1.405648,1.415824,1.430602,1699.118
166.2684,62.43303,1.985005,1.448702,1.490478,1.365609,1.383212,1.393006,1692.251
166.4208,64.98368,1.984286,1.439783,1.495695,1.354661,1.374318,1.384546,1686.375
166.5732,64.68277,1.977903,1.443577,1.476796,1.310847,1.326396,1.327836,1693.137
166.7256,64.23776,1.991247,1.44138,1.49035,1.303071,1.312955,1.315748,1696.91
166.878,60.333,1.998288,1.452554,1.493636,1.324217,1.331989,1.336453,1700.7
167.0304,59.43027,2.011821,1.462113,1.496895,1.380531,1.385176,1.388,1706.509
167.1828,59.12935,2.031508,1.48886,1.511353,1.459039,1.4703,1.483644,1722.666
167.3352,63.94395,2.043618,1.488042,1.541265,1.463684,1.476297,1.48532,1732.465
167.4876,65.44547,2.047332,1.519168,1.558475,1.492044,1.50282,1.513363,1740.338
167.64,61.52872,2.032501,1.550446,1.575885,1.5125,1.525206,1.531674,1746.037
167.7924,58.8205,2.043971,1.569095,1.581845,1.519475,1.53206,1.537035,1746.211
167.9448,59.87343,2.044076,1.597147,1.607835,1.536348,1.550948,1.55818,1742.88
168.0972,62.43056,2.047557,1.619178,1.608424,1.547728,1.560545,1.569488,1739.561
168.2496,59.87279,2.025224,1.638771,1.640547,1.564527,1.57205,1.581069,1737.629
168.402,57.4688,2.059461,1.6307,1.65018,1.57757,1.580053,1.594924,1737.629
168.5544,58.9789,2.030811,1.63316,1.649003,1.583608,1.59588,1.609275,1748.619
168.7068,61.53665,2.037278,1.636744,1.654325,1.580823,1.598426,1.607168,1768.932
168.8592,62.58406,2.02009,1.629953,1.665678,1.548838,1.568307,1.574328,1773.676
169.0116,64.52781,2.047804,1.633036,1.656174,1.534814,1.54756,1.554659,1756.631
169.164,63.77259,2.04878,1.62943,1.667868,1.538852,1.541076,1.546753,1739.91
169.3164,64.52438,2.052469,1.629977,1.672459,1.558164,1.563885,1.579192,1729.349
169.4688,61.97881,2.048339,1.6303,1.66382,1.566473,1.583513,1.594888,1735.585
169.6212,60.2515,2.038456,1.633468,1.656699,1.560796,1.580877,1.591845,1745.966
169.7736,62.21371,2.046222,1.64063,1.665253,1.553849,1.572052,1.585652,1756.471
169.926,61.3834,2.030946,1.658044,1.675674,1.540054,1.551949,1.558046,1758.121
170.0784,63.10748,2.022207,1.660246,1.669044,1.543565,1.554253,1.561951,1768.775
170.2308,60.47115,2.026044,1.661713,1.678656,1.594846,1.606046,1.620423,1769.906
170.3832,64.30408,2.023558,1.67334,1.701088,1.620434,1.634667,1.650512,1784.184
170.5356,61.90294,2.037068,1.679359,1.698694,1.624774,1.646894,1.665215,1775.426
170.688,59.72467,2.051966,1.69406,1.702455,1.625843,1.647682,1.659887,1766.752
170.8404,60.10732,2.062326,1.708179,1.705454,1.630222,1.645427,1.659267,1759.593
170.9928,62.06325,2.063211,1.705068,1.707461,1.631271,1.645904,1.656629,1765.419
171.1452,61.30559,2.040108,1.69442,1.715141,1.638429,1.651424,1.664783,1775.282
171.2976,58.07078,2.044416,1.690846,1.740005,1.638429,1.654533,1.668007,1779.053
171.45,55.96439,2.055542,1.696944,1.742639,1.633247,1.649249,1.662706,1777.132
171.6024,54.76611,2.050451,1.700892,1.749476,1.624431,1.639249,1.654474,1769.624
171.7548,55.3617,2.042843,1.702009,1.751002,1.61901,1.635767,1.648867,1762.18
171.9072,54.98556,2.03792,1.705938,1.775064,1.621958,1.635264,1.647221,1765.101
172.0596,59.95061,2.045576,1.728481,1.804335,1.632357,1.64107,1.659578,1775.84
172.212,59.50549,2.046278,1.735001,1.795489,1.635067,1.645522,1.663608,1786.709
172.3644,61.98803,2.040281,1.767471,1.811869,1.649313,1.671918,1.701494,1785.348
172.5168,58.37707,2.053029,1.788503,1.808558,1.656093,1.691004,1.725825,1772.23
172.6692,59.88163,2.050866,1.849665,1.825915,1.66188,1.703179,1.747132,1759.303
172.8216,61.53665,2.037133,1.870508,1.84582,1.669316,1.712928,1.74858,1759.015
172.974,64.09441,2.041692,1.950995,1.875524,1.708976,1.771952,1.815881,1759.015
173.1264,64.8403,2.043444,1.989508,1.892866,1.723882,1.790336,1.833069,1759.015
173.2788,64.23215,2.04461,2.016014,1.915359,1.7543,1.824885,1.874199,1743.281
173.4312,62.64966,2.05181,2.015459,1.939269,1.757919,1.813792,1.864235,1739.433
173.5836,61.30194,2.0673,2.01324,1.947566,1.765232,1.819015,1.862094,1739.433
173.736,59.65324,2.076563,1.995165,1.938315,1.763484,1.813484,1.854701,1733.692
173.8884,61.08529,2.068592,1.991661,1.964696,1.727229,1.772037,1.810488,1729.886
174.0408,63.34213,2.043023,1.950995,1.964381,1.69411,1.731637,1.761353,1726.096
174.1932,65.29807,2.056378,1.962503,1.925051,1.684362,1.71787,1.744426,1726.096
174.3456,65.89372,2.061082,1.941864,1.943446,1.680072,1.7096,1.710848,1715.98
174.498,63.10744,2.073471,1.946254,1.944167,1.698188,1.71559,1.716795,1739.498
174.6504,62.04811,2.071132,1.93347,1.940772,1.735688,1.750807,1.754923,1776.28
174.8028,62.3552,2.059968,1.921869,1.945903,1.757645,1.767338,1.778253,1752.24
174.9552,63.47704,2.065472,1.92009,1.924933,1.768817,1.788914,1.797111,1728.843
175.1076,62.12327,2.058462,1.920571,1.937431,1.769148,1.799782,1.806993,1733.195
175.26,61.97281,2.068015,1.913389,1.931003,1.725486,1.746776,1.755193,1750.704
175.4124,61.82833,2.081326,1.912386,1.92891,1.643734,1.671152,1.677313,1757.913
175.5648,61.53321,2.08503,1.868707,1.926935,1.614653,1.629086,1.638855,1735.652
175.7172,62.2855,2.073332,1.843585,1.909922,1.598091,1.614273,1.623738,1713.4
175.8696,63.34213,2.058917,1.823507,1.893987,1.587715,1.599455,1.598904,1702.051
176.022,64.99715,2.061519,1.816397,1.891682,1.587039,1.600222,1.599581,1719.408
176.1744,62.74031,2.072377,1.828139,1.915266,1.638795,1.635463,1.638763,1737.122
176.3268,57.62478,2.079646,1.833077,1.916491,1.64514,1.646352,1.655821,1755.206
176.4792,60.77775,2.069057,1.836752,1.933282,1.707976,1.724212,1.743476,1767.445
176.6316,63.18505,2.072369,1.871145,1.948177,1.686368,1.720976,1.750622,1755.375
176.784,69.05285,2.040864,1.888042,1.961527,1.638182,1.660793,1.681615,1743.468
176.9364,63.0358,2.032666,1.907649,1.965044,1.634241,1.641543,1.654792,1731.722
177.0888,59.57531,2.012452,1.926659,1.993917,1.66621,1.665456,1.677662,1722.83
177.2412,60.70374,2.026443,1.962503,2.001524,1.752692,1.764182,1.792405,1715.773
177.3936,65.82466,2.018775,1.987629,2.012943,1.725922,1.748036,1.784696,1708.773
177.546,69.20638,2.012521,2.00072,2.021113,1.687384,1.72189,1.772676,1711.671
177.6984,64.75633,2.025653,1.997787,2.037769,1.660296,1.689741,1.723215,1717.185
177.8508,62.04812,2.032299,1.996975,2.048743,1.635761,1.66407,1.698138,1722.734
178.0032,61.22416,2.037663,2.029284,2.057832,1.606663,1.635871,1.678962,1728.319
178.1556,65.44505,2.044523,2.047049,2.078585,1.590855,1.635214,1.691141,1727.131
178.308,64.54232,2.040886,2.063986,2.060542,1.592291,1.647457,1.708699,1727.131
178.4604,63.33568,2.052579,2.098182,2.104306,1.59747,1.677372,1.735671,1729.99
178.6128,59.27099,2.068575,2.09254,2.112548,1.614887,1.698717,1.759491,1733.019
178.7652,61.6719,2.062937,2.117261,2.116521,1.616966,1.704489,1.755846,1736.058
178.9176,62.95021,2.062484,2.120506,2.175407,1.642766,1.729684,1.782034,1737.629
179.07,68.96697,2.056632,2.075062,2.205382,1.639786,1.705056,1.790938,1737.629
179.2224,67.01743,2.04695,2.032393,2.231742,1.616967,1.674665,1.782911,1737.1
179.3748,67.17144,2.037781,2.007759,2.254858,1.589444,1.656513,1.752542,1731.026
179.5272,65.07238,2.02772,2.038093,2.26192,1.565458,1.657579,1.737344,1724.995
179.6796,66.27603,2.025182,2.106116,2.306855,1.564356,1.657327,1.690442,1719.005
179.832,69.05947,2.018399,2.22461,2.385893,1.62302,1.679288,1.696597,1722.565
179.9844,67.40445,2.027833,2.347121,2.458274,1.736103,1.771899,1.813646,1731.967
180.1368,70.55704,2.064166,2.523179,2.529748,2.20165,2.25167,2.40359,1741.473
180.2892,64.98734,2.063524,2.621103,2.582259,2.499984,2.638267,2.9369,1754.553
180.4416,64.38551,2.067834,2.745152,2.680792,2.559943,2.825143,3.246153,1771.725
180.594,63.79068,2.079927,2.842113,2.735391,2.480734,2.780512,3.139901,1807.767
180.7464,65.29807,2.102952,2.938016,2.804249,2.376941,2.604328,2.784013,1845.306
180.8988,63.49259,2.110512,2.998731,2.853777,2.415234,2.565453,2.661877,1880.619
181.0512,58.90367,2.119971,3.222333,2.909275,2.79107,2.974079,3.110551,1897.949
181.2036,62.20694,2.121922,3.432084,2.924395,2.859666,3.153042,3.485026,1869.277
181.356,63.41059,2.070246,3.408967,2.943089,2.744804,3.154575,3.5993,1846.92
181.5084,65.89312,2.061156,3.276803,2.885065,2.659115,2.986953,3.238951,1836.839
181.6608,61.38086,2.062687,3.159619,2.862791,2.575381,2.795588,2.934939,1828.817
181.8132,63.03587,2.090259,3.021348,2.839728,2.362557,2.485179,2.567324,1812.866
181.9656,64.26553,2.05478,2.891938,2.736705,2.195004,2.269388,2.367094,1779.861
182.118,64.72224,2.040656,2.822731,2.659258,2.217535,2.308025,2.424678,1783.487
182.2704,65.77544,2.047086,2.711114,2.567533,2.166505,2.271981,2.397749,1787.128
182.4228,63.11645,2.046245,2.496717,2.447578,1.969524,2.058415,2.144423,1790.783
182.5752,63.86873,2.049466,2.423439,2.37795,1.899091,1.966782,2.032115,1776.771
182.7276,62.13848,2.048889,2.276827,2.220102,1.777605,1.798897,1.827182,1753.399
182.88,62.06326,2.058094,2.271222,2.251822,1.755213,1.781586,1.809078,1758.706
183.0324,64.69302,2.056359,2.173327,2.119041,1.752168,1.784386,1.817021,1772.351
183.1848,66.72418,2.054353,2.043245,2.040108,1.697334,1.727529,1.755907,1775.897
183.3372,66.57372,2.070909,2.011767,2.006703,1.680189,1.703833,1.735017,1762.742
183.4896,66.64555,2.058894,1.934155,1.984273,1.671083,1.695394,1.71248,1749.782
183.642,62.80617,2.058421,1.863822,1.943354,1.650244,1.666089,1.669559,1737.388
183.7944,65.51437,2.066232,1.845432,1.941291,1.643521,1.658354,1.667541,1732.447
183.9468,65.06313,2.082069,1.808383,1.937078,1.625367,1.637403,1.663968,1727.535
184.0992,65.43876,2.081297,1.807452,1.955366,1.613898,1.632179,1.675388,1722.65
184.2516,63.64718,2.054687,1.799028,1.957416,1.607722,1.629336,1.672455,1717.793
184.404,60.94547,2.030849,1.851676,1.99108,1.565778,1.618995,1.644449,1719.101
184.5564,61.17139,2.020886,1.898174,2.034254,1.577016,1.618267,1.641392,1748.256
184.7088,61.22656,2.056096,1.988719,2.089118,1.632488,1.643292,1.645673,1748.256
184.8612,64.53661,2.022794,2.130683,2.129477,1.759973,1.783476,1.803377,1728.828
185.0136,63.11029,2.004802,2.355838,2.20327,2.074454,2.159523,2.238387,1730.182
185.166,66.35126,2.019138,2.466604,2.32352,2.205292,2.34899,2.454732,1731.538
185.3184,70.56404,2.015157,2.571174,2.436337,2.253845,2.392478,2.51952,1732.897
185.4708,72.97134,1.999782,2.656882,2.544513,2.235762,2.334847,2.470836,1734.258
185.6232,69.51084,2.017853,2.69927,2.636456,2.248434,2.326828,2.43457,1735.621
185.7756,63.94396,2.037558,2.725901,2.656769,2.260339,2.341418,2.434804,1736.986
185.928,64.09441,2.064446,2.811909,2.705343,2.221624,2.312259,2.416628,1737.629
186.0804,65.74943,2.058825,2.799324,2.737937,2.202075,2.280199,2.336293,1737.629
186.2328,65.29185,2.031907,2.846601,2.764346,2.274294,2.345093,2.364073,1737.629
186.3852,64.2326,2.02347,2.861993,2.774593,2.333632,2.377037,2.378618,1737.629
186.5376,61.07302,2.032083,2.829981,2.784272,2.415597,2.433927,2.483864,1737.629
186.69,60.77832,2.059243,2.801976,2.74218,2.496506,2.500109,2.629675,1737.629
186.8424,59.88163,2.057902,2.809814,2.713303,2.470123,2.523355,2.707587,1737.629
186.9948,60.93483,2.058784,2.740161,2.702922,2.242699,2.400613,2.681477,1737.629
187.1472,61.68079,2.044894,2.754126,2.64107,2.133738,2.304138,2.596493,1737.629
187.2996,62.42706,2.03838,2.728611,2.683675,1.896107,2.080622,2.288866,1737.629
187.452,65.88754,2.03574,2.714429,2.636203,1.851993,2.032678,2.186702,1737.629
187.6044,65.43629,2.043534,2.711587,2.613176,1.860019,2.046865,2.157641,1737.629
187.7568,69.34019,2.045384,2.674299,2.545398,1.944915,2.11193,2.194794,1737.629
187.9092,67.67873,2.046286,2.583081,2.496806,2.043928,2.146312,2.243272,1739.411
188.0616,67.53449,2.044976,2.51079,2.473902,2.15633,2.221128,2.342377,1741.451
188.214,63.63662,2.048808,2.37066,2.353757,2.180847,2.24297,2.353318,1743.495
188.3664,63.63661,2.063538,2.231252,2.28732,2.018093,2.072309,2.154474,1745.545
188.5188,65.43547,2.053451,2.112078,2.184877,1.728279,1.761826,1.784155,1747.599
188.6712,65.58592,2.007595,2.104688,2.182488,1.699407,1.73677,1.750983,1748.256
188.8236,63.3355,2.012528,2.067357,2.076221,1.689535,1.715326,1.69844,1748.256
188.976,63.64304,2.030268,2.018561,2.031266,1.745335,1.749739,1.735812,1751.509
189.1284,60.78437,2.050766,2.025812,2.036429,1.771708,1.770456,1.765635,1763.093
189.2808,60.78437,2.043374,1.990815,2.003888,1.964373,1.947846,1.946595,1765.333
189.4332,58.82844,2.031796,1.97297,1.989098,2.016207,2.006876,2.007507,1754.487
189.5856,65.29807,2.028271,1.92504,1.957054,1.870043,1.875349,1.882891,1751.422
189.738,64.99715,2.045854,1.919772,1.972946,1.862826,1.861416,1.863522,1759.007
189.8904,67.55491,2.06463,1.891434,1.970684,1.757165,1.754119,1.758927,1766.658
190.0428,65.74263,2.044446,1.882173,1.966289,1.718471,1.725569,1.732685,1774.375
190.1952,69.04605,2.046917,1.877378,1.956094,1.687226,1.70412,1.720442,1781.806
190.3476,63.3287,2.046175,1.880858,1.987761,1.6508,1.687355,1.703017,1787.382
190.5,62.13186,2.03945,1.896642,1.987155,1.64647,1.689163,1.699355,1792.993
190.6524,57.46858,2.052382,1.94169,2.043125,1.67841,1.717165,1.724729,1798.639
190.8048,62.27656,2.06816,1.976795,2.105048,1.750861,1.795101,1.813601,1802.303
190.9572,64.37621,2.05921,1.993403,2.114197,1.789601,1.844218,1.872138,1795.504
191.1096,66.63882,2.060163,2.084713,2.24135,1.887436,1.950544,1.998541,1788.756
191.262,65.28506,2.074961,2.186238,2.293112,1.960577,2.026248,2.099137,1782.059
191.4144,64.98421,2.082346,2.276353,2.373904,2.038307,2.108077,2.191172,1776
191.5668,62.57691,2.087493,2.396075,2.448232,2.095767,2.197527,2.316291,1770.101
191.7192,58.0695,2.092354,2.519962,2.573613,2.187158,2.337453,2.479688,1764.755
191.8716,56.12022,2.078843,2.560715,2.57677,2.216149,2.364744,2.504189,1768.716
192.024,55.21229,2.075793,2.678235,2.688367,2.326335,2.492014,2.67828,1768.716
192.1764,59.26844,2.092178,2.698744,2.709518,2.362145,2.536441,2.731276,1772.695
192.3288,60.01438,2.103504,2.768051,2.854087,2.48707,2.705956,2.963346,1782.161
192.4812,64.68372,2.084338,2.77973,2.836146,2.498877,2.750466,3.054625,1783.716
192.6336,67.39809,2.058638,2.824248,2.934098,2.384814,2.621472,2.970916,1766.478
192.786,68.30061,2.072381,2.802559,2.893163,2.340644,2.585107,2.916516,1749.57
192.9384,66.49513,2.062611,2.925515,2.957546,2.400281,2.720924,3.100432,1732.983
193.0908,62.58327,2.03162,2.893356,3.023541,2.340993,2.716539,3.162014,1739.807
193.2432,58.22661,2.06151,2.928266,2.969579,2.238265,2.598332,2.988514,1757.428
