GR,Vp,RES,RHOB
70.27276,1593.784,1.357407,1.916485
71.39776,1588.69,1.353058,1.899276
72.13992,1582.725,1.323907,1.898706
73.26492,1580.726,1.301191,1.888205
74.11491,1580.429,1.354678,1.883712
73.825,1580.033,1.348809,1.883838
70.975,1580.094,1.31802,1.885975
69.22181,1581.45,1.327338,1.88997
67.81509,1585.219,1.357498,1.880329
70.58636,1588.881,1.347088,1.884598
70.93256,1585.267,1.302618,1.886337
72.62894,1582.909,1.337026,1.891342
71.68267,1581.76,1.310914,1.894291
76.20695,1580.692,1.343278,1.892423
75.61491,1580.899,1.304448,1.90253
75.73991,1581.114,1.296874,1.904414
72.02261,1582.272,1.284709,1.907584
71.87159,1585.013,1.362805,1.906518
71.19659,1586.623,1.380488,1.9132
72.19183,1587.68,1.379936,1.911368
70.99525,1588.305,1.327449,1.909229
72.11678,1586.571,1.372693,1.897906
73.11791,1583.503,1.370981,1.908039
75.81791,1583.854,1.34176,1.92206
75.29295,1585.316,1.376954,1.934045
73.42157,1587.168,1.341656,1.940145
71.54657,1596.729,1.327111,1.924137
72.94765,1598.587,1.289983,1.920634
75.5691,1584.489,1.318982,1.900641
75.7941,1577.883,1.314402,1.893165
72.22146,1576.74,1.32328,1.87324
67.92046,1576.228,1.298002,1.879268
68.37046,1576.425,1.338608,1.882955
69.93848,1578.736,1.37196,1.900384
72.96802,1581.815,1.375665,1.896719
71.16802,1582.257,1.360904,1.895898
73.225,1581.791,1.355373,1.892199
73.51117,1582.7,1.337354,1.886008
77.40762,1582.546,1.346556,1.879057
76.4052,1581.036,1.363436,1.876755
75.81904,1580.614,1.36037,1.876407
77.09759,1581.038,1.35086,1.896588
74.84681,1587.962,1.349664,1.907768
71.32182,1597.341,1.321611,1.922044
65.18805,1602.401,1.368225,1.91521
64.89124,1604.757,1.348933,1.916871
64.59124,1591.788,1.390508,1.909786
66.29328,1590.263,1.368962,1.903579
68.61829,1592.883,1.401385,1.89829
72.41829,1587.456,1.355034,1.901573
73.25,1585.535,1.316357,1.900684
73.85,1587.023,1.284147,1.898329
74.1,1599.826,1.315396,1.895883
73.32065,1606.784,1.350532,1.893795
70.34565,1599.051,1.353079,1.894667
67.58701,1586.755,1.381653,1.901856
67.46636,1587.866,1.406102,1.901614
68.76637,1588.286,1.298091,1.913571
68.875,1584.615,1.333075,1.877253
69.9216,1584.063,1.449631,1.890885
71.6216,1598.634,1.407802,1.892092
70.3716,1615.686,1.466828,1.93267
67.82189,1607.24,1.438645,1.90963
67.11111,1598.112,1.446465,1.895574
65.61111,1596.137,1.433043,1.882558
67.25748,1599.503,1.379281,1.883278
65.51827,1606.478,1.399082,1.879222
69.5651,1608.629,1.429317,1.880968
70.91824,1613.237,1.421963,1.889244
70.65873,1614.765,1.41467,1.898009
67.0619,1615.981,1.447578,1.901012
62.71257,1622.542,1.490081,1.919865
62.99709,1628.485,1.458788,1.932926
63.14709,1628.672,1.459563,1.949069
64.425,1624.489,1.442377,1.937201
66.3978,1620.5,1.492364,1.927454
68.79585,1621.293,1.43378,1.909716
68.33966,1619.946,1.385628,1.892113
64.33891,1614.703,1.444892,1.871054
63.39087,1619.622,1.446685,1.840529
62.42205,1623.564,1.129323,1.797572
61.575,1621.573,1.489687,1.776806
61.77083,1620.055,1.307682,1.782138
61.61493,1622.671,1.363037,1.815045
64.21075,1628.276,1.351913,1.836157
64.36068,1632.251,1.303364,1.853297
68.34158,1634.098,1.299541,1.856554
66.39576,1634.419,1.341637,1.85361
64.225,1635.166,1.357501,1.8557
61.325,1635.391,1.436287,1.870504
64.075,1636.849,1.29487,1.882996
64.89698,1633.462,1.43054,1.850755
61.99339,1622.805,1.491067,1.836508
58.69339,1610.736,1.538434,1.818675
58.02141,1589.575,1.39841,1.829054
58.34447,1570.912,1.13573,1.797521
57.81947,1557.93,1.194931,1.739049
56.69177,1545.813,1.128295,1.629641
57.4473,1542.007,1.067235,1.5678
54.97229,1542.922,1.096974,1.534897
56.07291,1546.82,1.115008,1.575494
57.19135,1553.941,1.235317,1.644795
61.45999,1564.177,1.427313,1.724158
60.55844,1570.427,1.339197,1.795686
61.98699,1573.038,1.258852,1.839481
64.86835,1574.81,1.275468,1.86287
70.44698,1573.065,1.318331,1.867767
72.425,1570.607,1.254872,1.854695
71.725,1569.13,1.17542,1.842067
69.8478,1568.944,1.287442,1.828792
67.94445,1567.409,1.249503,1.842629
67.33784,1566.403,1.243845,1.868081
69.51505,1568.572,1.317412,1.872665
68.4684,1570.882,1.279231,1.870586
68.325,1573.679,1.281197,1.872364
68.24631,1575.707,1.289898,1.885241
71.6963,1575.004,1.263671,1.885326
70.89631,1578.007,1.227455,1.871214
68.11861,1587.73,1.301427,1.880714
66.31504,1593.291,1.263181,1.895273
65.75881,1589.687,1.284264,1.912259
66.28802,1577.282,1.298355,1.903061
68.31295,1575.263,1.301895,1.882259
69.06918,1576.974,1.324348,1.868575
68.62136,1575.1,1.123663,1.864996
65.2,1582.002,1.370298,1.884659
63.7,1591.218,1.32735,1.888221
63.99694,1595.013,1.340018,1.896014
64.42194,1592.851,1.302868,1.893501
66.31542,1587.945,1.29323,1.917198
68.04349,1585.543,1.285406,1.936121
67.96222,1580.42,1.357428,1.928733
67.71874,1574.725,1.258501,1.883708
63.89374,1571.895,1.229337,1.867262
64.79321,1570.795,1.156858,1.853229
65.99321,1649.81,1.368762,1.876911
68.83624,1655.779,1.278464,1.875153
67.33991,1662.631,1.291253,1.900327
63.93558,1671.461,1.304797,1.90383
62.6643,1677.587,1.336986,1.905722
64.84241,1674.1,1.297165,1.902375
68.24673,1666.528,1.2956,1.899012
69.52499,1661.027,1.306374,1.89014
69.14344,1660.973,1.344412,1.888085
68.61844,1663.001,1.381316,1.883055
65.91244,1664.047,1.264126,1.884702
64.94079,1664.162,1.355767,1.876042
65.51579,1663.491,1.356775,1.879203
67.7718,1663.444,1.304087,1.889339
69.49999,1663.758,1.296386,1.907048
69.99555,1662.549,1.345171,1.912128
72.01714,1661.095,1.343368,1.904196
72.01714,1659.161,1.336887,1.902844
72.14658,1657.551,1.259253,1.889476
70.52499,1657.912,1.370041,1.888942
70.975,1659.082,1.323086,1.873815
70.44677,1660.04,1.352586,1.875654
70.64005,1662.301,1.34649,1.880024
70.08559,1665.013,1.402848,1.877199
71.06003,1665.789,1.328015,1.886572
70.54175,1666.184,1.345987,1.868819
69.44621,1666.786,1.398152,1.880613
68.02142,1668.269,1.415949,1.875079
68.09425,1672.673,1.419338,1.890624
69.29425,1676.799,1.431165,1.889645
66.89783,1678.926,1.439363,1.892571
66.44999,1676.23,1.478636,1.893884
66.04787,1673.518,1.391853,1.898468
68.36968,1671.597,1.427191,1.90027
70.46967,1669.365,1.396486,1.916853
68.57181,1667.004,1.413565,1.911605
70.52148,1666.715,1.404957,1.911028
70.3215,1668.067,1.405797,1.893892
73.52149,1670.208,1.40123,1.89153
70.44798,1673.084,1.417592,1.894661
66.44798,1676.213,1.422518,1.904452
64.34152,1681.359,1.435628,1.914072
62.38961,1684.287,1.43114,1.930499
64.63961,1682.083,1.420719,1.941301
63.37106,1674.342,1.417364,1.939671
65.175,1667.07,1.430925,1.913946
65.625,1664.897,1.441316,1.887682
65.85,1665.574,1.455919,1.889155
66.44351,1667.367,1.445215,1.902377
66.69115,1669.906,1.495642,1.919149
69.83183,1672.221,1.538068,1.923032
69.68613,1675.939,1.587395,1.932967
68.16047,1682.112,1.583246,1.938104
65.91747,1686.113,1.601102,1.941432
68.84115,1685.014,1.530937,1.932817
69.74123,1680.456,1.517042,1.924209
71.54355,1677.015,1.476028,1.923589
67.72205,1673.865,1.472326,1.928916
68.32499,1671.572,1.489188,1.923165
67.71814,1668.817,1.439938,1.894365
67.86377,1665.83,1.418528,1.877393
68.5863,1665.912,1.394629,1.880274
67.4909,1672.605,1.37572,1.881683
69.69527,1684.046,1.358008,1.883652
66.39384,1688.79,1.408507,1.885798
67.0461,1681.651,1.480179,1.912672
66.1898,1669.841,1.502266,1.917911
66.7437,1659.45,1.382045,1.915012
64.52973,1653.945,1.207149,1.878524
62.83154,1655.277,1.415673,1.844514
65.82675,1657.624,1.386572,1.827181
66.30956,1660.751,1.324673,1.834251
67.2598,1665.379,1.460316,1.850505
66.81232,1668.108,1.504292,1.859298
66.89348,1665.247,1.390834,1.87163
66.94772,1659.991,1.442873,1.887489
66.275,1656.705,1.433466,1.895502
67.575,1655.058,1.323058,1.888101
68.94672,1645.598,1.388947,1.882649
70.7467,1642.501,1.413316,1.880203
68.64671,1652.386,1.51155,1.891651
69.32251,1653.552,1.585014,1.905774
68.19418,1651.653,1.477315,1.923887
71.74204,1651.052,1.466281,1.937632
74.59452,1649.536,1.482283,1.935523
76.84786,1645.898,1.478366,1.925797
76.29568,1638.116,1.368085,1.91421
70.74356,1632.116,1.411636,1.907146
68.11856,1627.631,1.430319,1.91117
67.97287,1626.449,1.390162,1.906754
70.18594,1636.797,1.439209,1.904032
70.03265,1664.143,1.409552,1.891411
70.33264,1684.617,1.443448,1.897865
71.56678,1688.802,1.439677,1.900985
71.54508,1687.186,1.463189,1.906181
71.74509,1687.425,1.453773,1.911065
72.725,1687.698,1.412447,1.912871
73.725,1686.161,1.499541,1.906331
75.15,1687.4,1.472029,1.900405
71.925,1687.734,1.348224,1.903985
69.975,1687.009,1.469133,1.913984
68.77499,1686.545,1.393752,1.930477
67.86897,1679.797,1.509233,1.954281
65.53808,1672.551,1.456326,1.956431
64.10685,1668.33,1.471016,1.920128
63.06289,1668.734,1.172636,1.865758
67.11877,1667.046,1.180325,1.849523
66.82215,1655.226,1.690694,1.818072
68.69715,1646.724,1.558998,1.770372
65.32214,1646.027,1.154684,1.687616
62.175,1638.636,1.17284,1.649982
58.7,1632.47,1.232872,1.621898
57.72209,1632.823,1.377987,1.60295
57.67209,1635.228,1.37974,1.581838
56.56907,1641.426,1.23941,1.607619
56.79293,1654.789,1.25068,1.671659
58.94293,1671.965,1.543443,1.791245
61.64595,1686.734,1.241678,1.885319
62.598,1690.258,1.602936,1.960605
62.14507,1688.426,1.655277,1.999326
62.29507,1681.899,1.660097,1.988508
65.39021,1675.131,1.434843,1.964737
67.79025,1670.541,1.471254,1.93645
68.00907,1667.755,1.486992,1.91989
65.91594,1668.471,1.4506,1.910681
64.6405,1669.37,1.379659,1.910101
63.67167,1673.353,1.519349,1.916622
64.51962,1679.421,1.527923,1.935836
65.04494,1676.413,1.495593,1.941614
70.29494,1671.952,1.51888,1.934958
68.24402,1677.354,1.377533,1.916945
66.06901,1672.43,1.371852,1.905632
62.84114,1663.252,1.458383,1.893663
65.91571,1661.673,1.465666,1.892467
65.91873,1663.187,1.390266,1.886878
68.3466,1664.756,1.529792,1.905314
63.025,1661.638,1.53376,1.922333
64.54798,1648.303,1.532569,1.949261
60.54588,1640.527,1.496329,1.954979
64.06452,1637.387,1.599652,1.946845
61.26273,1637.432,1.473641,1.923523
60.16098,1646.017,1.474741,1.898391
59.04234,1654.268,1.36874,1.8469
59.59615,1664.433,1.562313,1.840145
61.5,1666.51,1.661362,1.843015
61.8,1658.267,1.645398,1.896695
63.64999,1675.504,1.590517,1.958057
64.94778,1687.442,1.488616,1.964922
65.92278,1696.851,1.666852,1.978089
65.07072,1683.914,1.750738,1.976833
61.47293,1682.466,1.18878,1.956882
58.34793,1682.508,1.639358,1.954014
56.09999,1685.57,1.82063,1.905983
58.89787,1701.829,1.795039,1.943487
59.99154,1714.003,1.62949,1.969858
60.43754,1716.126,1.794332,2.035059
58.98336,1708.388,1.836788,2.043424
57.43779,1686.849,1.571031,1.963159
57.91542,1656.105,1.144051,1.864645
55.37031,1637.344,1.354252,1.738598
55.15696,1635.203,1.636353,1.705461
54.59581,1639.318,1.474298,1.695787
56.79723,1632.888,1.792163,1.747465
56.9625,1615.409,1.289294,1.732086
57.675,1606.716,1.415985,1.705266
54.925,1605.136,1.399962,1.655725
57.05,1602.146,1.35484,1.683162
55.77221,1608.833,1.419075,1.704711
58.01622,1620.307,1.543988,1.746262
57.79122,1633.204,1.532902,1.77755
58.53827,1650.119,1.466033,1.840418
58.39254,1679.409,1.222675,1.908652
58.16299,1705.337,1.845665,2.010718
62.26873,1707.295,1.922271,2.04036
64.7692,1686.806,1.77789,2.061285
66.13528,1670.268,1.824723,2.037565
63.47528,1686.722,1.779731,2.054988
62.30528,1697.238,1.997879,2.050413
63.06875,1700.69,1.858858,2.084757
63.42663,1697.023,2.053881,2.090893
62.39582,1681.938,1.85215,2.099168
61.01788,1680.055,1.728654,2.053599
60.01802,1675.128,1.959331,2.061316
61.09507,1679.87,1.609617,2.0378
60.94508,1678.226,1.903878,2.051096
59.54497,1673.161,2.213247,2.049828
59.46997,1687.388,1.636058,2.06198
58.79376,1689.978,1.921412,2.066237
61.45517,1684.575,2.070168,2.027483
62.89392,1676.173,1.649048,2.009389
65.79699,1670.063,1.522412,1.981876
67.96497,1668.49,1.487672,1.959072
69.56034,1669.048,1.507567,1.954546
71.19711,1670.273,1.565141,1.946033
72.81982,1671.513,1.470791,1.951036
72.43152,1668.575,1.475069,1.954124
71.89108,1661.495,1.303244,1.951214
69.5582,1652.8,1.572616,1.929379
69.25999,1650.336,1.394708,1.884076
69.11472,1653.382,1.404429,1.869101
68.1976,1663.938,1.504927,1.883756
67.125,1674.13,1.557109,1.92939
62.75,1680.868,1.565101,1.966954
63.04338,1681.919,1.546815,1.98581
63.64338,1681.845,1.552737,1.978414
67.71606,1681.694,1.572736,1.974121
67.74606,1679.978,1.563043,1.982405
69.47106,1677.374,1.554028,1.998292
67.22132,1677.361,1.563058,2.009558
68.64426,1678.712,1.557355,2.01299
67.74068,1679.727,1.56702,2.006431
71.01041,1679.693,1.563592,2.001106
70.20958,1677.121,1.502936,1.987141
69.30982,1671.09,1.486896,1.965525
68.53983,1662.122,1.542293,1.953756
70.39433,1658.084,1.608779,1.947332
71.44767,1657.941,1.466612,1.947228
72.19781,1656.441,1.56435,1.934652
70.31635,1652.745,1.596287,1.923352
67.01432,1650.557,1.350719,1.945826
65.36204,1651.202,1.521186,1.940216
63.79351,1652.86,1.455284,1.94697
67.49553,1653.628,1.43604,1.92384
67.29639,1652.251,1.452485,1.943575
70.14639,1652.401,1.504524,1.952451
69.3714,1655.092,1.407683,1.9686
68.52084,1652.598,1.501846,1.976797
68.18247,1660.801,1.59945,1.987303
68.10746,1679.151,1.598672,1.993694
68.31161,1686.645,1.607409,2.003028
69.2,1687.149,1.634057,2.008257
71.14545,1686.397,1.621141,1.99898
73.2432,1679.279,1.630284,1.981954
75.31107,1657.651,1.61669,1.981579
72.36561,1658.134,1.512281,1.996782
71.86785,1672.461,1.592102,1.991581
67.22192,1677.231,1.581091,1.987352
66.27192,1681.987,1.586853,1.983636
65.67191,1686.151,1.601878,2.000144
64.9189,1688.504,1.621307,2.00386
67.69391,1685.711,1.640766,2.002763
67.81891,1667.483,1.599605,1.998253
67.49999,1665.946,1.574423,2.004296
68.625,1686.419,1.615033,2.000236
68.79769,1697.66,1.632515,2.007847
71.04327,1703.462,1.677367,2.016026
68.94328,1703.453,1.714857,2.022953
68.09353,1697.424,1.682114,2.021303
69.99793,1687.681,1.697579,2.005462
72.34547,1678.16,1.578602,1.997138
73.06578,1674.169,1.511816,1.989913
71.29993,1676.792,1.585167,1.987703
70.35239,1684.261,1.525778,1.988875
71.25915,1687.057,1.624251,1.992991
72.67033,1685.605,1.649823,1.998655
71.71813,1680.953,1.561143,1.988264
70.73969,1674.828,1.383161,1.951631
69.14434,1678.846,1.397016,1.921008
69.39655,1688.582,1.573609,1.920698
69.05915,1690.4,1.857225,1.956556
68.0791,1688.384,1.471597,1.997515
66.4791,1683.233,1.407411,2.007945
67.7187,1678.301,1.623608,1.994361
69.09875,1671.991,1.199888,1.960226
71.79392,1664.988,1.539785,1.933319
71.94294,1677.261,1.205694,1.895213
70.98904,1682.217,1.595843,1.910568
70.31195,1684.04,1.690878,1.928583
71.50949,1684.781,1.390419,1.974774
73.56237,1685.619,1.421174,1.980867
72.99429,1688.473,1.457875,1.980901
71.94898,1691.432,1.447435,1.977738
70.5,1691.638,1.486673,1.982231
70.625,1688.483,1.413585,1.977485
71.125,1679.457,1.107442,1.950143
71.51832,1670.121,1.329014,1.897667
70.35414,1667.653,1.353946,1.889453
67.55414,1673.315,1.564842,1.900691
66.86082,1681.983,1.446498,1.950371
66.29999,1687.525,1.470886,1.958236
68.35,1690.81,1.541385,1.973061
69.2481,1693.057,1.506222,1.967902
70.39594,1694.79,1.509426,1.975712
70.11411,1693.708,1.567657,1.966192
69.4628,1682.928,1.507062,1.904501
69.36497,1671.27,1.578939,1.87731
69.96815,1672.66,1.455372,1.850895
71.24291,1682.221,1.453033,1.905139
73.29291,1684.871,1.535946,1.916586
71.5698,1679.77,1.531527,1.944847
73.41074,1669.93,1.556248,1.935284
71.26073,1662.253,1.500219,1.916344
74.6125,1664.181,1.478537,1.90471
72.24999,1667.814,1.308762,1.891357
73.09999,1677.306,1.485116,1.915231
73.59509,1685.5,1.463211,1.930146
75.99252,1685.729,1.447284,1.955358
74.86752,1682.94,1.328216,1.963247
69.57243,1681.067,1.428829,1.950004
64.85,1680.928,1.197378,1.949096
66.27274,1675.912,1.478728,1.915541
65.87275,1662.321,1.488042,1.896974
64.39774,1653.994,1.421976,1.845528
60.09822,1655.919,1.767327,1.817025
61.69822,1663.158,1.132897,1.785988
63.06072,1668.905,1.38982,1.818402
70.0625,1671.141,1.49475,1.874297
71.73405,1674.433,1.442366,1.942462
76.3037,1676.736,1.425894,1.946346
75.34866,1678.765,1.361614,1.949756
74.90047,1678.458,1.514601,1.952564
72.61832,1677.152,1.472798,1.958878
70.19836,1677.714,1.453326,1.961636
69.025,1666.363,1.643177,1.973003
68.22294,1652.361,1.703881,1.962838
65.67017,1658.317,1.119632,1.887867
61.7169,1654.214,0.933258,1.767581
61.31895,1651.016,1.587016,1.776246
63.94672,1662.499,1.552948,1.814759
68.54671,1676.581,1.504066,1.94161
71.54496,1683.581,1.474553,1.932683
72.28992,1684.503,1.356081,1.957055
73.07739,1698.364,1.504079,1.971111
71.67206,1699.676,1.771467,1.98434
69.27091,1689.961,1.319384,1.963819
69.01173,1678.422,1.338423,1.926807
66.31695,1671.272,1.437631,1.903291
67.02313,1671.274,1.64112,1.897014
65.40917,1680.672,1.626725,1.933658
67.40917,1685.924,1.574934,1.968601
67.87917,1679.456,1.518343,1.996992
67.86813,1685.165,1.637168,2.000743
67.42,1689.99,1.655292,1.974513
66.62194,1682.894,1.403509,1.927189
67.41564,1669.344,1.537613,1.870393
65.71381,1653.2,1.345003,1.809381
65.11547,1636.653,1.567376,1.780588
64.74519,1624.572,1.266111,1.731091
64.69516,1633.25,1.494399,1.737162
63.79361,1641.212,1.301586,1.78006
64.24206,1625.952,1.464389,1.811889
64.54391,1620.393,1.464074,1.837656
65.59372,1618.835,1.41426,1.832074
64.54684,1631.92,1.474148,1.868859
66.82185,1653.646,1.569215,1.927829
68.62168,1666.753,1.508382,1.965564
70.39433,1673.26,1.506273,1.988654
70.84432,1674.525,1.523664,1.995058
70.97265,1675.096,1.5624,1.995854
69.94675,1675.91,1.566062,1.997524
70.16939,1675.708,1.54199,1.98559
68.61616,1674.897,1.579182,1.983102
70.74441,1674.849,1.57936,1.992341
71.6944,1676.102,1.552058,1.994314
75.97263,1680.94,1.586069,1.993804
77.01817,1684.929,1.563002,1.990244
75.17054,1686.773,1.579671,1.990749
73.03866,1688.181,1.588876,1.98876
72.0931,1691.156,1.574394,1.986765
71.48991,1695.183,1.566855,1.993438
71.69681,1698.626,1.54359,1.994749
72.0949,1700.291,1.545593,1.99136
74.39338,1699.934,1.543643,1.984479
73.49339,1698.986,1.54103,1.988443
73.64529,1698.472,1.515664,1.995382
73.14999,1696.903,1.567554,1.994287
72.89359,1694.008,1.561302,1.982178
70.19164,1689.172,1.520175,1.979359
70.23924,1685.748,1.518819,1.983832
72.53144,1681.471,1.541281,1.990627
74.37089,1680.712,1.527887,1.990175
75.37328,1684.472,1.527092,1.992761
73.08314,1687.937,1.526716,1.993166
71.89368,1685.28,1.566706,1.986851
71.0415,1673.375,1.455504,1.967039
72.39587,1660.687,1.345714,1.944601
70.09414,1655.633,1.434274,1.940503
67.34323,1659.346,1.607305,1.958475
65.74133,1667.678,1.503956,1.990899
69.64175,1669.597,1.481599,2.00088
72.14484,1674.974,1.539365,1.992321
72.74433,1682.919,1.492487,1.970505
71.62259,1683.672,1.489079,1.965297
73.07041,1685.64,1.505483,1.964311
72.72058,1687.792,1.5193,1.977306
73.76378,1688.009,1.486859,1.980932
74.81595,1685.449,1.513563,1.993595
76.36605,1682.203,1.500636,1.986251
75.84786,1679.419,1.499402,1.983504
73.14786,1669.713,1.511098,1.972324
77.50687,1679.847,1.493541,1.975336
77.07147,1686.151,1.508375,1.991281
74.81642,1691.123,1.515748,1.991435
73.96642,1692.279,1.500471,1.983336
74.93688,1694.149,1.547071,1.967183
76.64194,1695.524,1.526591,1.963712
75.83733,1689.455,1.524605,1.967682
72.29539,1684.321,1.436802,1.97578
71.08817,1684.036,1.49372,1.985358
73.59276,1686.068,1.487705,1.986422
75.93784,1687.73,1.511029,1.989987
77.01321,1687.579,1.484563,1.984227
79.61321,1684.33,1.438337,1.982813
78.66364,1680.874,1.51142,1.978912
78.14319,1678.463,1.448636,1.978252
