Depth (mbsf),GR,RHOB,RES,Vp
279.0652,89.50746,1.961123,1.289684,1647.102
171.3184,87.47488,1.810834,1.289704,1513.675
157.2976,95.22141,1.919472,1.28971,1584.295
215.362,86.57476,1.898739,1.289751,1580.554
536.1076,66.52174,1.995784,1.289752,1657.914
480.4816,78.88578,1.9104,1.289768,1718.658
130.9324,72.91501,1.824732,1.289772,1565.77
416.4736,74.025,1.920156,1.289775,1613.106
178.6336,91.20622,1.924324,1.289791,1547.656
398.7952,76.45,1.987155,1.289801,1571.396
532.45,63.14999,1.969411,1.28983,1677.686
330.3676,76.64669,1.92635,1.289833,1570.146
63.5152,76.64669,1.92635,1.289833,1570.146
115.2352,81.29123,1.775697,1.289841,1557.177
85.4608,76.76495,2.039996,1.289857,1744.345
80.2792,69.45,1.906086,1.289881,1672.698
164.7088,68.24631,1.885241,1.289898,1575.707
121.0264,94.65536,1.86252,1.289899,1575.274
250.414,95.03675,1.950271,1.28991,1550.043
118.684,71.475,2.046759,1.289924,1760.615
530.7736,74.5362,2.011472,1.289934,1675.003
96.1852,92.89689,1.931776,1.289946,1577.37
151.2976,72.94765,1.920634,1.289983,1598.587
118.0744,66.89396,2.045002,1.290035,1735.557
237.6124,83.62031,1.92242,1.290037,1598.689
397.4236,74.74548,1.981884,1.290101,1569.486
354.7516,72.82499,1.913325,1.290108,1567.176
401.386,73.5,1.970029,1.29011,1569.151
59.5528,65.99329,2.015266,1.290149,1759.031
371.2108,75.1766,1.894324,1.290179,1553.778
41.4172,77.24276,1.976326,1.290259,1725.285
530.926,72.57977,2.016948,1.290321,1686.565
57.7804,70.51627,1.751349,1.290371,1525.298
509.1328,73.94634,2.005042,1.290392,1676.086
246.5476,45.49553,1.732092,1.2904,1604.395
407.1772,78.37143,1.935248,1.29045,1637.525
152.0596,76.94227,2.041136,1.290451,1720.109
63.058,78.72791,1.978666,1.290462,1693.214
553.9384,68.4,1.997046,1.290466,1688.738
493.4356,75.89291,1.925961,1.290488,1674.778
479.2624,75.6,1.919221,1.290597,1708.967
275.656,66.5649,1.862558,1.29065,1672.032
373.3444,75.99231,1.905468,1.290666,1557.168
65.8576,76.21095,1.705698,1.290666,1517.86
409.9204,73.26067,1.894441,1.290704,1590.145
127.828,80.09998,1.938351,1.290748,1572.186
507.9136,67.12149,1.989053,1.290786,1669.711
224.8108,85.14336,1.967572,1.290856,1567.684
260.4724,88.36978,1.95647,1.290856,1650.964
102.2812,74.64097,1.929327,1.290863,1577.522
221.3056,85.40931,1.96031,1.290868,1587.076
508.9804,71.39999,2.019106,1.290969,1675.252
131.3896,75.65112,1.862613,1.290978,1565.018
609.2596,67.575,2.028727,1.290992,1710.883
157.9072,95.06546,1.946912,1.291181,1582.794
70.4296,81.71156,1.882098,1.291182,1562.38
184.5772,86.26451,1.944792,1.291192,1661.588
531.2308,67.19355,2.016524,1.29123,1738.375
275.1028,88.01605,2.001081,1.291247,1655.781
168.0616,67.33991,1.900327,1.291253,1662.631
288.2092,90.06091,1.976253,1.291293,1653.95
536.4124,64.86539,1.987793,1.291341,1661.412
91.252,77.7638,2.012912,1.291358,1733.43
86.5276,77.88532,2.01621,1.291381,1689.997
554.2432,67.35,1.99717,1.291444,1688.014
88.204,78,2.029947,1.29148,1738.807
297.2008,83.46045,2.027311,1.291482,1578.586
99.9952,83.00816,1.965653,1.291491,1585.571
137.5816,75.41678,1.835395,1.291498,1564.583
140.3812,77.76881,1.865785,1.291606,1582.646
248.4328,81.08334,1.996634,1.291626,1618.535
476.6716,69.37499,1.876131,1.291689,1681.078
198.4456,86.41755,1.669363,1.291695,1585.616
438.2668,78.07125,1.979006,1.291774,1654.644
94.966,97.43985,1.877085,1.291787,1566.999
123.16,72.52211,1.871444,1.291833,1568.474
148.306,94.32027,1.842349,1.291859,1562.047
101.92,71.4,2.031941,1.291865,1744.832
201.646,84.8859,1.551644,1.291876,1572.308
92.6236,70.94999,2.015198,1.291896,1741.69
415.4068,80.55,1.900178,1.291924,1596.783
109.5964,96.86271,1.927281,1.291938,1525.46
67.6864,83.9922,1.889693,1.291988,1533.135
102.586,76.54723,1.772456,1.292006,1538.327
128.3416,92.28023,1.926935,1.292007,1620.254
157.7548,91.58626,1.821708,1.292015,1575.48
544.7944,62.30957,1.991873,1.292094,1675.542
451.0684,78.43455,1.958996,1.2921,1633.055
610.0216,75.74999,2.01554,1.292121,1719.927
99.0244,77.77136,2.018132,1.292197,1754.601
374.8684,69.52499,1.900729,1.292212,1566.415
86.8888,81.98723,1.780326,1.292229,1529.164
481.7008,70.34321,2.015878,1.292253,1670.814
543.4228,65.1,1.992312,1.292267,1670.495
480.1768,74.83628,1.909637,1.292275,1731
64.1248,73.3424,2.036125,1.292344,1722.561
538.3936,69.4368,1.972478,1.292348,1663.411
536.26,65.4654,2.00506,1.292366,1658.045
370.144,75.05312,1.896943,1.292377,1555.058
609.1072,68.175,2.027701,1.292383,1710.893
221.1532,83.17689,1.900167,1.292384,1624.725
531.0784,69.8871,2.001892,1.292387,1706.805
84.0892,76.34223,2.032213,1.292408,1731.307
610.174,76.49252,2.01015,1.292419,1719.626
135.9052,67.9683,1.894692,1.292442,1567.335
480.0244,76.04284,1.901812,1.292459,1732.415
80.1268,84.9,2.026615,1.292555,1725.537
224.0488,82.23151,1.941459,1.29261,1631.93
95.8804,84.45961,1.936151,1.292623,1591.362
88.3564,81.14999,2.0342,1.292628,1738.513
91.7092,78.59268,2.019302,1.292646,1747.023
349.2652,67.26843,1.928581,1.292647,1579.73
172.0804,87.19106,1.898433,1.292654,1515.959
446.8012,76.27143,1.944784,1.292665,1617.772
138.4,78.51035,1.883832,1.29269,1583.563
446.6488,76.79304,1.936037,1.292711,1613.135
373.8016,72.6673,1.906965,1.292715,1557.107
73.1164,78.12912,1.9527,1.292738,1699.007
529.402,110.0884,1.978862,1.292783,1658.073
414.6448,76.86439,1.889443,1.292804,1609.101
238.5268,94.98595,1.94551,1.292922,1632.477
410.3776,75.28556,1.861817,1.292942,1590.971
609.5644,67.26846,2.034838,1.292958,1714.675
529.0972,131.6766,1.99181,1.29301,1662.345
357.952,71.83903,1.932481,1.293012,1574.084
121.2748,76.49659,2.017231,1.293038,1715.942
398.6428,76.35,1.988554,1.293125,1572.776
114.5692,69.29321,2.041764,1.293146,1749.649
166.8424,66.31542,1.917198,1.29323,1587.945
530.6212,73.94265,2.002584,1.293248,1669.733
607.7356,68.61863,1.993242,1.293307,1706.437
188.0824,76.41479,1.884579,1.293354,1568.65
69.248,73.63123,2.008195,1.293357,1640.739
139.6192,74.01168,1.867667,1.293436,1575.925
255.9964,52.59821,1.785221,1.293437,1678.796
80.2792,82.95,2.008651,1.293446,1723.075
278.3032,85.59568,1.956276,1.293474,1625.073
126.7612,66.59302,1.982898,1.293482,1761.084
247.462,54.67001,1.809012,1.293582,1601.479
155.164,93.90961,1.955035,1.293586,1581.072
157.7548,88.84945,1.81268,1.293615,1560.712
96.9472,90.11553,1.89303,1.293624,1565.205
296.5912,88.96072,1.995598,1.29363,1628.018
250.8712,96.50589,1.956364,1.293767,1573.411
416.0164,76.33867,1.895777,1.293786,1603.096
101.4628,64.18109,2.020232,1.293797,1747.457
542.2036,73.79291,2.003512,1.293806,1675.416
607.5832,70.86862,2.001254,1.29385,1704.14
608.8024,72.96772,2.01417,1.293868,1713.842
38.674,71.01427,1.975947,1.293925,1660.737
470.2708,77.39999,1.792114,1.29397,1608.763
125.542,87.10643,1.95406,1.293973,1566.797
86.68,77.96032,2.023694,1.293996,1692.408
111.4252,98.3027,1.894269,1.29405,1595.672
78.9076,81.28428,2.00813,1.294063,1703.901
81.346,85.94999,1.994233,1.294104,1705.532
79.9744,78.3,2.029781,1.294155,1731.246
99.8428,93.58451,1.870377,1.294156,1552.756
536.5648,67.48669,1.97876,1.294191,1666.424
148.1536,89.49781,1.903452,1.294249,1569.635
484.2916,71.54253,1.95737,1.294268,1650.677
112.492,90.35275,1.935776,1.294286,1586.94
538.0888,68.09314,2.001675,1.294331,1670.977
233.4976,80.41925,1.932208,1.294353,1587.441
38.5216,71.7476,1.970692,1.294354,1659.352
542.356,72.89999,2.001189,1.294366,1675.605
144.1912,76.23193,1.916008,1.294421,1592.501
481.8532,78.44999,1.925706,1.294433,1682.9
117.16,73.94306,2.043088,1.294462,1761.367
129.352,73.11504,2.005583,1.294467,1715.918
528.7924,190.9314,1.986689,1.294492,1662.99
221.0008,80.46427,1.89548,1.294515,1626.697
372.7348,75.09744,1.885434,1.294526,1557.262
138.0388,73.45405,1.842609,1.29458,1565.079
114.9304,94.70074,1.933972,1.294584,1569.179
368.62,78.82903,1.898242,1.294641,1557.354
609.7168,70.56845,2.03738,1.294662,1716.81
137.1244,74.01881,2.060267,1.294669,1739.547
100.1476,90.53532,1.878407,1.294678,1547.547
69.9724,86.72266,1.718379,1.294692,1517.519
530.164,77.69314,1.977862,1.2947,1664.181
114.112,64.74769,1.926749,1.294743,1564.429
173.452,83.79151,1.73666,1.294774,1524.902
310.4032,72.14999,1.901382,1.294781,1547.465
38.3692,72.48094,1.965437,1.294783,1658.336
76.6216,77.16714,2.016004,1.294794,1689.431
447.7156,76.34681,1.963723,1.294796,1635.271
448.1728,79.48524,1.951864,1.294814,1638.919
160.8988,64.075,1.882996,1.29487,1636.849
70.678,84.13861,1.979219,1.294876,1688.197
487.492,71.83926,2.005781,1.294878,1664.71
235.1176,60.19641,1.954338,1.294882,1695.839
134.59,76.87035,1.899283,1.294898,1579.069
454.5736,74.23893,2.001576,1.294936,1646.91
276.6268,80.0963,1.836152,1.294965,1584.102
95.8804,80.55017,1.708881,1.294973,1523.941
240.9652,85.74906,1.934286,1.294977,1609.697
531.9928,70.56877,1.892345,1.29503,1729.906
109.5964,72.90244,1.776548,1.295045,1529.944
124.9888,86.25366,1.918133,1.295053,1606.536
371.3632,74.8278,1.89224,1.295094,1553.837
354.904,72.32499,1.915197,1.29511,1567.337
156.2308,88.41679,1.832716,1.29511,1576.764
451.3732,79.94227,1.93657,1.295155,1632.985
528.9448,158.6695,1.988647,1.295192,1662.741
135.6568,99.06635,1.935009,1.295197,1587.059
85.156,71.85,2.023541,1.295208,1743.281
38.2168,73.21427,1.960182,1.295212,1657.5
113.6548,69.43639,1.904807,1.29523,1561.685
538.2412,67.48681,1.999903,1.295242,1666.445
85.0036,71.25,2.008302,1.295314,1743.377
469.966,67.64999,1.708194,1.295324,1606.298
38.0644,73.93928,1.960158,1.295341,1656.553
146.3248,94.05206,1.801311,1.295346,1570.719
452.7448,72.28925,1.96168,1.295382,1643.286
479.872,74.46084,1.909835,1.295415,1733.357
244.4704,91.54311,1.92154,1.295415,1623.069
81.6508,85.4213,2.006059,1.295423,1701.862
546.928,67.04269,1.969942,1.295455,1688.136
37.912,74.66428,1.960133,1.29547,1655.412
415.2544,74.99332,1.901277,1.295471,1597.277
471.0328,68.46793,1.897316,1.295494,1596.361
65.248,86.36864,1.877823,1.295537,1538.041
509.7424,79.86446,2.002277,1.295568,1679.434
87.7468,78.7431,2.026304,1.295596,1748.373
486.1204,75.38928,1.960108,1.295599,1654.301
168.6712,68.24673,1.899012,1.2956,1666.528
491.4544,70.575,2.006251,1.295609,1668.462
105.7864,77.48339,1.889975,1.295656,1558.689
609.8692,74.39999,2.027286,1.295672,1718.025
540.2224,70.35,1.990015,1.29571,1681.628
96.6424,92.61645,1.894379,1.295712,1567.17
103.0432,87.60489,1.866224,1.295714,1576.536
138.496,68.325,2.022035,1.295716,1739.346
609.412,66.96845,2.027841,1.29573,1711.29
102.586,87.01447,1.761252,1.295739,1539.696
607.888,71.625,1.988931,1.295746,1710.542
136.21,67.5,1.908255,1.29575,1559.662
193.5688,70.27789,1.668948,1.295755,1587.081
117.2164,90.82893,1.969476,1.295761,1591.888
103.5964,78.675,2.067002,1.295807,1739.74
118.7404,98.55247,1.916999,1.295809,1591.959
92.4712,75.675,2.014459,1.29585,1741.928
91.8616,80.83469,2.011897,1.295991,1750.719
153.7924,97.97607,1.932506,1.295998,1573.489
224.3536,82.26913,1.93514,1.296005,1630.692
411.9016,63.83241,1.943212,1.296047,1644.929
109.6924,69.88609,1.986642,1.296069,1735.592
415.5592,80.54769,1.892022,1.296084,1597.722
274.036,94.72097,2.014589,1.296091,1641.212
179.2432,90.12782,1.881129,1.296109,1619.66
128.3416,75.44285,1.875017,1.296114,1574.715
244.0132,91.89793,1.951304,1.296115,1621.073
227.2492,86.80812,1.975508,1.296115,1612.939
71.2876,78.44175,1.994591,1.29612,1696.195
108.3772,83.84587,1.859499,1.296124,1548.128
529.2496,120.8766,1.986439,1.296129,1659.901
507.7612,64.5715,1.985393,1.296181,1668.958
326.1568,101.2974,2.062989,1.296185,1660.511
63.8764,81.6704,1.823737,1.29623,1540.577
545.2516,64.71761,1.97135,1.296299,1688.437
169.8904,69.49999,1.907048,1.296386,1663.758
129.5044,76.49004,2.008363,1.296391,1719.461
102.0724,70.94329,2.012538,1.296442,1744.832
395.1376,69.3617,1.92907,1.296444,1615.696
88.5088,79.05,2.02126,1.296452,1736.438
99.8428,86.12997,1.809388,1.296454,1570.36
224.0488,84.6834,1.859606,1.296474,1543.53
270.322,70,1.899237,1.296507,1668.339
193.1116,74.73637,1.815957,1.296523,1590.238
111.9784,70.11493,1.920596,1.296528,1558.565
144.3436,80.69562,1.949683,1.296544,1589.872
508.828,75.89219,2.022693,1.296589,1674.417
247.2136,88.222,1.884357,1.296609,1574.999
372.43,74.16008,1.880325,1.296611,1556.425
141.6004,77.696,1.897918,1.296629,1589.584
133.5232,74.02789,1.924849,1.296642,1578.63
146.116,65.44064,1.898851,1.296655,1588.052
117.922,70.9365,2.031556,1.296692,1735.876
279.5224,85.92521,1.971468,1.296737,1649.163
618.556,77.99194,2.007431,1.296739,1815.083
151.5064,87.02292,1.882648,1.29675,1575.823
482.0056,76.95,1.916181,1.296752,1681.253
610.3264,73.11753,2.01157,1.296752,1716.826
91.0036,94.73726,1.84561,1.296778,1537.544
233.8024,86.30907,1.956995,1.296787,1593.698
85.3084,72.7223,2.026699,1.296805,1744.784
610.936,75.43511,2.011778,1.296848,1699.244
149.4688,75.73991,1.904414,1.296874,1581.114
191.9884,77.23108,2.025476,1.296902,1758.213
479.5672,72.81118,1.913453,1.296928,1732.995
254.8336,96.8358,1.936568,1.296972,1608.505
84.8512,76.65,2.010699,1.296974,1740.583
212.4664,81.67242,1.933571,1.297045,1561.679
539.308,63.59999,2.005723,1.297046,1683.579
225.1156,85.23582,1.950704,1.297077,1577.842
93.2896,86.19167,1.942339,1.297078,1573.303
132.7612,80.22282,1.68956,1.297096,1561.622
274.798,94.55212,1.989583,1.297155,1642.418
130.2664,76.78986,2.031831,1.297164,1728.453
168.5188,64.84241,1.902375,1.297165,1674.1
484.1392,71.06627,1.960347,1.297196,1653.676
453.0496,73.72131,1.960034,1.297209,1643.518
181.834,79.30264,1.801981,1.297228,1533.212
63.6676,75.63464,1.94808,1.29723,1571.04
223.8964,80.6341,1.924542,1.297243,1555.517
196.9216,91.11439,1.766341,1.297249,1551.014
412.2064,62.98155,1.941434,1.297284,1639.795
105.1204,65.08459,2.035558,1.297296,1770.282
487.6444,71.4641,2.005495,1.297302,1665.755
152.3644,77.99657,2.023334,1.297396,1714.444
153.64,93.79301,1.928008,1.297404,1576.337
81.9556,74.16448,2.044832,1.297459,1704.77
480.7864,84.6,1.913935,1.297479,1703.553
415.864,74.76498,1.886753,1.297562,1601.334
486.2728,70.5,1.922855,1.297636,1710.546
154.7068,92.97939,1.940921,1.297671,1613.183
82.108,74.76466,2.034855,1.297676,1704.479
479.4148,75.44317,1.920362,1.297698,1720.603
409.3108,71.54013,1.873017,1.297708,1590.838
100.3,89.04059,1.821844,1.297708,1556.019
165.3184,59.16907,1.642536,1.297787,1608.042
214.1428,81.34884,1.808187,1.297793,1602.343
49.0372,90.87845,1.967846,1.297872,1704.306
544.9468,59.53766,1.99377,1.29789,1681.774
205.456,84.20833,1.882893,1.297926,1607.04
408.5488,76.99765,1.990211,1.297932,1562.226
373.954,71.1673,1.90567,1.297942,1557.288
101.7676,70.34344,2.016825,1.297983,1744.836
151.9072,67.92046,1.879268,1.298002,1576.228
72.2584,85.23685,1.905165,1.298039,1590.152
224.3536,85.78442,1.929953,1.298042,1563.214
451.5256,75.9,1.93101,1.29805,1633.054
159.5836,97.80192,1.817804,1.298069,1533.563
611.0884,79.49164,2.013018,1.298077,1702.529
155.8696,68.76637,1.913571,1.298091,1588.286
491.6068,72.44636,2.006839,1.298099,1668.514
107.3104,91.76526,1.865025,1.298124,1568.534
67.3252,75.64041,1.875188,1.298164,1546.824
80.584,68.925,1.923092,1.298173,1671.875
174.3664,90.67345,1.823838,1.298186,1587.962
107.0056,90.32894,1.885334,1.298196,1573.991
543.2704,64.794,1.999004,1.298222,1668.088
479.7196,73.11118,1.908547,1.298286,1735.891
180.9196,90.20061,1.909966,1.298312,1642.436
165.6232,66.28802,1.903061,1.298355,1577.282
530.3164,70.64314,1.984494,1.29839,1664.196
59.3044,82.87801,1.838405,1.298424,1527.189
148.402,75.36758,2.043477,1.298457,1712.357
87.442,79.95,2.016216,1.298473,1751.139
149.9824,87.51868,1.848286,1.298499,1578.192
478.8052,72.14259,2.007724,1.298505,1660.633
100.6048,86.29488,1.784063,1.298515,1531.636
406.8724,77.76398,1.928912,1.298568,1641.792
219.3244,85.49741,1.917508,1.298576,1601.833
207.1324,91.03308,1.610618,1.298626,1563.514
94.3,85.46904,1.921295,1.29872,1570.722
216.124,87.38501,1.927668,1.298726,1603.259
119.9596,83.70706,1.958746,1.29876,1569.255
608.1928,76.18508,1.989179,1.298764,1719.584
193.8736,79.63213,1.714604,1.298791,1608.934
86.9848,75.975,2.021497,1.298817,1718.425
109.444,90.0956,1.922166,1.298827,1530.111
143.068,66.14349,1.885311,1.298833,1578.873
69.2104,80.68958,1.810164,1.298844,1553.225
545.0992,63.13676,1.979154,1.298858,1685.587
71.9536,82.51183,1.919626,1.298863,1596.229
109.54,70.78608,1.97233,1.298891,1740.936
106.5484,84.46577,1.880785,1.298906,1537.862
374.716,69.52499,1.899162,1.298939,1565.018
147.6964,89.06773,1.834774,1.298941,1569.556
90.0892,100.3477,1.881287,1.298997,1540.231
115.6924,91.0406,1.885146,1.299038,1527.446
373.192,76.31731,1.901378,1.299062,1557.219
102.5296,69.06487,2.037081,1.299075,1751.054
63.1144,86.11844,1.763498,1.299088,1533.487
93.0808,75.75,2.028869,1.299125,1739.802
102.682,67.71496,2.044891,1.299191,1751.15
74.0308,72.74999,2.010439,1.299192,1734.506
215.9716,83.62155,1.908938,1.299257,1597.12
58.486,67.48664,2.016924,1.299299,1762.664
128.7988,92.81113,1.942369,1.299304,1613.18
56.866,77.41036,1.73007,1.29935,1510.418
486.1204,74.24999,1.911609,1.299355,1710.546
107.0056,85.0771,1.808749,1.299378,1583.169
107.92,91.4825,1.949475,1.299389,1582.305
369.9916,75.37933,1.899879,1.299407,1555.176
618.2512,71.23657,2.016141,1.299422,1778.438
277.3324,55.36977,1.830193,1.299429,1687.816
110.0536,94.65295,1.910977,1.299456,1591.675
94.5088,79.92686,1.920155,1.299459,1578.687
277.9984,94.6486,2.006005,1.299471,1623.665
205.1888,77.1482,1.904024,1.299481,1616.041
153.7924,86.7226,1.854592,1.299484,1572.793
38.8264,70.52543,1.978405,1.299512,1662.439
115.3312,68.42587,2.048379,1.299524,1598.092
610.7836,75.42844,2.028225,1.299526,1699.129
539.4604,66.89999,2.030117,1.299528,1688.064
451.8304,74.62162,1.937106,1.299535,1636.01
160.2892,68.34158,1.856554,1.299541,1634.098
404.1292,75.9719,1.913154,1.299549,1608.515
127.732,75.33129,1.906243,1.299576,1570.55
135.8092,100.8765,1.920882,1.299586,1588.521
112.2832,74.53922,2.033453,1.299588,1755.924
80.4316,69.825,1.916227,1.299651,1672.303
245.5372,88.4348,1.972105,1.299659,1631.208
543.118,63.444,2.001856,1.29968,1667.464
81.4984,86.85,1.996789,1.299742,1702.235
87.5944,81.45,2.018335,1.299749,1750.756
253.558,58.49517,1.870609,1.29975,1720.359
109.0828,74.67934,2.034055,1.299809,1746.413
87.346,93.30321,1.880651,1.299824,1552.574
232.888,92.17847,1.933638,1.29986,1598.005
531.3832,68.99999,2.019561,1.299883,1761.904
119.5024,81.4221,2.006796,1.299917,1572.573
205.3036,83.52541,1.958557,1.29993,1608.145
537.9364,68.39306,2.005796,1.299944,1676.172
91.0996,80.3138,2.016724,1.299964,1732.729
137.4292,75.56435,1.836419,1.299965,1562.908
482.158,77.84287,1.918411,1.29997,1677.599
276.9316,88.09341,1.834883,1.300023,1597.669
152.212,76.56808,2.028343,1.300024,1719.734
371.5156,74.47902,1.890156,1.300028,1553.947
273.37,63.46052,1.857283,1.300075,1678.046
232.3744,72.43079,1.937213,1.300077,1558.612
194.3308,92.13774,1.784122,1.300099,1559.357
483.9868,70.59,1.963323,1.30013,1657.139
355.0564,71.82499,1.917068,1.300131,1568.078
444.9724,67.19653,1.93179,1.300138,1631.163
100.4524,87.32429,1.807241,1.300158,1570.953
95.4232,81.03568,1.927715,1.30019,1590.49
368.7724,78.63037,1.900208,1.300237,1557.461
530.4688,70.95,1.995818,1.300253,1664.809
84.2416,71.84223,2.027793,1.300311,1737.344
177.9676,44.04713,1.632866,1.300326,1545.6
205.1512,84.64841,1.987738,1.300328,1608.486
276.7792,87.38931,1.96011,1.300363,1616.932
610.4788,72.36086,2.024637,1.300398,1714.088
154.2496,95.10256,1.937647,1.300412,1613.902
608.0404,70.64239,1.990956,1.30042,1715.572
104.8156,72,2.040475,1.300435,1769.002
92.3188,79.725,2.012784,1.300461,1744.133
240.9652,89.16479,1.97181,1.300547,1597.128
216.2764,91.53358,1.78742,1.300561,1589.399
125.3896,86.66695,1.936252,1.300566,1564.674
106.492,56.49166,1.770854,1.300586,1532.084
105.1768,80.41202,1.737393,1.300598,1529.725
248.4328,88.42062,1.982427,1.300631,1639.249
92.014,82.4847,2.01449,1.300655,1750.35
256.7584,54.4,1.846734,1.300694,1799.924
618.4036,72.29336,2.015025,1.30071,1804.202
231.6688,84.47958,1.938271,1.300722,1603.625
183.454,78.70316,1.890442,1.300728,1608.514
102.2248,70.86469,2.017008,1.300779,1744.928
246.7564,91.89131,1.965961,1.300835,1621.518
41.5696,82.05,1.986869,1.300841,1734.227
148.7068,69.05817,2.050774,1.300846,1711.429
61.438,83.88783,1.775388,1.300847,1532.523
372.8872,75.86987,1.891362,1.301003,1557.317
482.92,75.225,1.918004,1.301044,1670.033
383.86,72.09457,1.87945,1.301073,1543.098
106.8532,83.38046,1.956223,1.301108,1580.611
487.1872,70.78961,2.001858,1.301111,1665.955
159.8884,93.38824,1.9176,1.301125,1636.524
263.3116,62.81637,1.969908,1.301142,1752.107
82.6216,82.24615,1.877805,1.301172,1571.034
218.5624,72.81403,1.815588,1.301189,1630.936
147.64,73.26492,1.888205,1.301191,1580.726
160.0408,93.74097,1.908111,1.301198,1637.482
542.5084,71.39999,1.99792,1.301223,1674.628
97.9576,77.02499,2.022941,1.301286,1751.15
444.6676,71.3108,1.944173,1.301288,1626.76
537.022,64.03785,2.016178,1.301315,1667.669
104.5672,96.08894,1.92055,1.301323,1554.385
375.6304,67.875,1.923983,1.301352,1574.039
66.6196,79.41576,1.864635,1.30137,1541.327
165.166,68.11861,1.880714,1.301427,1587.73
97.0996,87.36222,1.886497,1.30143,1564.101
144.2872,73.08425,1.916293,1.301446,1583.175
228.316,88.8242,1.969789,1.301452,1619.789
58.6384,68.09354,2.021941,1.301499,1754.799
226.6396,88.92663,1.943526,1.301503,1617.613
105.2728,70.64025,2.03091,1.30154,1767.147
531.8404,67.34377,1.855145,1.301551,1754.391
611.2408,73.65,2.012584,1.301558,1705.144
219.4204,63.79361,1.78006,1.301586,1641.212
114.1684,96.05469,1.901139,1.301604,1564.383
135.5044,104.1836,1.939033,1.301631,1586.262
170.5564,82.47325,1.887342,1.301635,1581.504
273.7312,91.20747,2.0113,1.301642,1646.631
221.458,86.14063,1.905388,1.301651,1631.761
102.4336,85.04281,1.849169,1.301701,1568.404
112.9492,96.1132,1.93567,1.301705,1589.581
233.9548,81.90108,1.978507,1.301713,1598.407
608.4976,70.63541,1.999066,1.301733,1718.856
72.5068,81.62752,1.968969,1.301748,1707.022
237.1552,89.63371,1.906934,1.301781,1608.448
96.49,89.73556,1.867646,1.301816,1577.161
142.0576,71.91157,1.861129,1.301823,1591.313
142.306,68.34203,1.877621,1.301844,1578.21
121.3312,95.52465,1.882136,1.301852,1566.279
105.73,56.47007,1.806178,1.301879,1503.085
165.7756,68.31295,1.882259,1.301895,1575.263
203.0176,90.14228,1.734808,1.301908,1577.263
244.318,92.52228,1.94792,1.301943,1601.261
326.4616,90.88729,2.066621,1.301944,1644.069
267.7312,60.596,2.043888,1.30197,1723.646
241.7272,94.7749,1.969432,1.302024,1581.716
69.6112,78.21409,1.991689,1.30203,1685.896
608.65,70.86773,2.005781,1.302034,1715.061
76.774,76.117,2.021694,1.30204,1697.607
76.9264,74.31408,2.031799,1.302109,1696.436
80.6404,90.23187,1.766403,1.302129,1519.096
493.2832,76.64999,1.937751,1.302141,1678.376
83.3836,88.49163,1.716342,1.302161,1510.167
87.1372,76.57499,2.018719,1.302177,1741.039
153.4876,98.21765,1.93525,1.302195,1579.553
507.6088,68.02149,1.989088,1.302228,1668.206
542.6608,67.94399,1.993663,1.30226,1671.009
116.7028,73.35,2.034691,1.302281,1782.038
384.622,71.17143,1.928513,1.30233,1606.656
508.066,63.97499,1.999904,1.302342,1670.463
115.1788,71.39288,1.929843,1.302372,1572.085
65.5528,72.95503,1.640671,1.302424,1508.053
117.3124,73.49306,2.029418,1.302454,1752.699
106.3396,54.39166,1.786788,1.30247,1524.442
152.5732,88.29743,1.952915,1.302504,1583.626
153.3352,94.86792,1.940167,1.302515,1581.042
113.1016,99.70267,1.906713,1.302529,1561.15
205.0364,78.34969,1.900142,1.302542,1614.028
123.256,70.8,1.930851,1.302546,1570.929
148.7068,70.93256,1.886337,1.302618,1585.267
120.874,97.30887,1.874776,1.302711,1581.585
246.9088,92.60155,1.946965,1.302726,1576.726
374.1064,70.61987,1.902456,1.302776,1557.865
99.3856,94.19946,1.874861,1.302778,1552.853
482.92,68.46465,1.964635,1.302837,1662.999
67.3816,69.34454,1.735051,1.302839,1516.327
166.69,64.42194,1.893501,1.302868,1592.851
83.0788,85.11747,1.906189,1.302923,1570.259
73.7824,85.90136,1.869142,1.302942,1553.45
272.4556,56.5806,1.817312,1.303003,1648.237
266.512,63.22499,1.954564,1.303017,1737.51
483.8344,70.11374,1.9663,1.303071,1659.731
128.0368,72.4241,1.907912,1.303089,1572.342
154.5544,90.89468,1.957913,1.30309,1575.673
271.846,70.55795,1.865307,1.303131,1664.777
218.7148,85.79266,1.827724,1.303138,1632.431
63.5716,88.81208,1.826906,1.303153,1536.783
158.5168,95.85813,1.897517,1.30318,1581.15
521.02,71.99635,1.996885,1.303205,1684.218
119.1976,78.62846,2.020334,1.303223,1581.865
197.6272,71.89108,1.951214,1.303244,1661.495
372.5824,68.99676,1.91996,1.303253,1599.68
77.8408,66.225,2.000613,1.303284,1693.79
112.7968,92.15776,1.929271,1.303324,1589.469
134.8948,93.72058,1.908033,1.303329,1571.858
211.2472,84.58656,1.902728,1.303334,1588.574
160.1368,64.36068,1.853297,1.303364,1632.251
485.968,69.1437,1.903758,1.3034,1710.546
304.3636,84.37605,2.010549,1.303401,1648.265
140.5336,85.87003,1.897125,1.303413,1582.127
122.3416,75.51779,1.93354,1.303414,1571.214
154.8592,88.14204,1.93736,1.303428,1609.414
212.6188,86.06461,1.9715,1.303429,1591.528
107.158,82.97555,1.952887,1.30343,1579.37
