Depth (mbsf),GR,Vp,RES,RHOB
281.178,64.34313,1897.596,3.059557,2.109483
281.3304,64.947,1905.594,3.481725,2.13631
281.4828,63.74102,1889.732,3.357786,2.140808
281.6352,64.08538,1857.453,3.424068,2.126926
281.7876,64.56396,1834.628,3.665804,2.099501
281.94,64.86514,1820.857,2.936804,2.075131
282.0924,65.57398,1811.412,2.726927,2.066621
282.2448,65.39285,1809.329,2.741822,2.082856
282.3972,65.2402,1820.901,3.303831,2.0931
282.5496,65.31258,1842.162,3.158524,2.108533
282.702,63.81147,1860.639,2.962531,2.123614
282.8544,66.26982,1867.214,3.4554,2.119664
283.0068,66.34791,1867.214,3.40916,2.115108
283.1592,65.8444,1869.426,4.13746,2.10194
283.3116,63.50779,1867.214,4.479972,2.10357
283.464,62.56588,1862.799,4.062124,2.110117
283.6164,62.8799,1860.597,4.029211,2.121872
283.7688,61.00708,1860.597,4.1033,2.140121
283.9212,62.50066,1862.799,4.336263,2.110467
284.0736,62.4394,1865.001,4.070409,2.095959
284.226,66.79823,1867.214,3.670856,2.085874
284.3784,64.28616,1865.012,3.512145,2.09975
284.5308,64.78767,1858.406,3.036506,2.115334
284.6832,62.56026,1858.406,2.869556,2.126465
284.8356,64.06929,1862.799,3.65406,2.11857
284.988,64.66469,1857.34,3.65402,2.098174
285.1404,67.29329,1835.779,4.575891,2.076121
285.2928,69.24465,1808.392,4.328366,2.072735
285.4452,72.75805,1785.798,4.316888,2.055538
285.5976,72.16066,1776.692,4.183923,2.042284
285.75,72.81721,1779.707,4.029252,2.05033
285.9024,72.13685,1784.743,4.170032,2.044521
286.0548,75.74781,1788.794,3.927443,2.072112
286.2072,74.64445,1800.077,4.28622,2.076001
286.3596,73.21987,1827.338,3.889429,2.073749
286.512,70.55817,1850.78,3.244027,2.114732
286.6644,70.2049,1862.82,2.913543,2.129107
286.8168,68.99915,1875.003,3.052983,2.139628
286.9692,66.85667,1890.788,3.227046,2.1349
287.1216,64.8528,1907.926,3.530276,2.130304
287.274,65.45708,1917.188,3.676811,2.14524
287.4264,65.76012,1921.864,3.857089,2.150611
287.5788,66.23656,1923.034,3.67803,2.151629
287.7312,63.38988,1909.141,4.019736,2.152647
287.8836,62.72536,1897.563,4.47469,2.162715
288.036,61.0671,1897.563,4.594642,2.14877
288.1884,61.12949,1895.281,3.793368,2.146453
288.3408,61.07517,1895.281,4.029388,2.133968
288.4932,60.09894,1907.971,4.270611,2.125534
288.6456,61.18925,1920.69,5.05851,2.138322
288.798,60.43845,1913.82,4.740351,2.132807
288.9504,63.24847,1920.092,4.545636,2.132437
289.1028,60.43062,1957.768,4.265363,2.142785
289.2552,62.0131,2018.716,4.161723,2.156415
289.4076,62.88754,2062.746,5.824891,2.1257
289.56,64.83735,2061.997,4.660332,2.112248
289.7124,63.85317,2029.895,3.890589,2.102827
289.8648,61.42211,1988.167,3.979051,2.113216
290.0172,60.36903,1949.221,4.146956,2.130054
290.1696,59.39399,1915.661,4.949143,2.141742
290.322,59.86918,1904.225,5.689892,2.145572
290.4744,63.48343,1896.912,5.126319,2.133922
290.6268,65.21695,1887.339,4.397031,2.121401
290.7792,67.69827,1887.339,4.723465,2.123467
290.9316,64.98956,1891.87,4.835875,2.122294
291.084,66.04276,1897.569,3.907409,2.142257
291.2364,64.53193,1897.569,3.415939,2.148188
291.3888,63.77961,1894.141,3.424003,2.143703
291.5412,61.5947,1891.87,3.538302,2.144417
291.6936,59.94708,1885.09,4.073551,2.147608
291.846,60.62404,1875.003,3.668711,2.14349
291.9984,62.05667,1862.82,3.094677,2.106379
292.1508,63.91551,1848.625,2.926548,2.12481
292.3032,66.40141,1829.356,2.907484,2.12294
292.4556,68.05312,1802.22,2.832885,2.124132
292.608,71.71169,1781.728,2.352344,2.079964
292.7604,72.30991,1776.692,2.232265,2.06229
292.9128,71.60882,1781.728,2.229818,2.055965
293.0652,70.55569,1790.834,2.30321,2.065633
293.2176,70.40884,1799.012,2.218529,2.093362
293.37,70.41111,1806.224,2.354833,2.109889
293.5224,67.29798,1811.412,2.555799,2.119249
293.6748,66.79646,1815.585,2.55376,2.088938
293.8272,68.10042,1819.778,2.512233,2.088758
293.9796,69.30581,1815.604,2.397263,2.088166
294.132,70.2587,1802.117,2.302459,2.1016
294.2844,70.05566,1792.865,2.462714,2.101803
294.4368,70.06008,1802.159,2.744201,2.097433
294.5892,68.40211,1822.983,2.649276,2.096125
294.7416,68.59782,1838.909,2.395217,2.110239
294.894,65.96483,1852.972,2.418626,2.124302
295.0464,63.93663,1865.012,3.621273,2.115995
295.1988,63.48537,1875.003,4.000046,2.119994
295.3512,64.16242,1887.361,3.584381,2.118538
295.5036,61.9808,1885.122,3.652213,2.11854
295.656,59.92745,1870.552,3.870059,2.101727
295.8084,59.62653,1848.737,3.479557,2.08801
295.9608,65.93882,1820.901,3.324841,2.063486
296.1132,66.71729,1807.257,3.157355,2.057785
296.2656,70.02061,1809.339,3.155877,2.066741
296.418,69.87019,1817.687,3.191053,2.079803
296.5704,70.49822,1823.991,2.997721,2.085906
296.7228,69.67744,1829.287,2.899006,2.092292
296.8752,66.44949,1848.737,3.284157,2.108696
297.0276,63.89191,1875.04,3.924847,2.121374
297.18,59.89929,1889.61,5.375492,2.135731
297.3324,56.56224,1891.87,4.966024,2.122976
297.4848,55.93434,1887.339,4.48198,2.123647
297.6372,56.28889,1889.61,4.364697,2.104308
297.7896,60.85466,1899.867,5.831844,2.120595
297.942,59.95482,1918.438,6.209327,2.11867
298.0944,62.16153,1933.654,6.881533,2.116417
298.2468,61.53462,1949.287,7.683435,2.121069
298.3992,63.03919,1964.998,6.118807,2.126654
298.5516,62.36417,1964.998,4.594093,2.13901
298.704,64.54578,1944.554,3.873255,2.136171
298.8564,69.88698,1905.819,3.062804,2.114213
299.0088,73.91689,1867.378,3.077436,2.1115
299.1612,72.18664,1850.765,3.41604,2.117884
299.3136,66.23705,1851.852,4.321613,2.120989
299.466,62.68359,1851.852,5.143684,2.139781
299.6184,61.47364,1860.639,5.165125,2.137689
299.7708,60.55053,1872.764,4.191002,2.14914
299.9232,60.82637,1882.851,4.423546,2.152667
300.0756,61.80759,1889.599,4.186419,2.142847
300.228,62.20673,1885.09,4.305694,2.135205
300.3804,59.64897,1880.58,4.438324,2.131114
300.5328,59.1462,1887.361,4.444937,2.151911
300.6852,59.37301,1896.424,5.143847,2.158938
300.8376,64.25592,1898.706,4.7911,2.138378
300.99,63.0064,1897.563,4.751995,2.12956
301.1424,63.98719,1896.421,4.796768,2.14844
301.2948,61.93787,1896.421,4.574907,2.151809
301.4472,61.36112,1896.421,4.314603,2.145931
301.5996,63.61462,1896.421,4.125574,2.120316
301.752,63.70849,1898.709,4.455542,2.102738
301.9044,65.58734,1897.569,4.504602,2.110727
302.0568,65.13274,1895.281,4.889396,2.127629
302.2092,64.38511,1896.421,4.961494,2.129972
302.3616,62.65102,1901.007,4.263324,2.134112
302.514,59.94939,1925.59,3.907279,2.163061
302.6664,59.89495,1956.518,4.018571,2.158164
302.8188,64.94095,1969.91,3.366783,2.126336
302.9712,66.69208,1954.2,3.009081,2.135497
303.1236,69.90788,1927.773,3.895995,2.134306
303.276,67.04492,1919.52,5.011025,2.141294
303.4284,67.32494,1921.864,5.110696,2.129427
303.5808,63.86445,1921.864,4.154625,2.1455
303.7332,63.33887,1917.188,3.501981,2.151538
303.8856,64.71806,1914.855,3.85182,2.151911
304.038,66.89968,1917.188,4.218675,2.160767
304.1904,69.90864,1921.864,4.285888,2.146583
304.3428,65.29465,1921.864,4.82197,2.130805
304.4952,66.12215,1907.971,4.84108,2.101988
304.6476,61.2298,1895.281,3.594644,2.088937
304.8,64.08637,1895.281,3.452554,2.105837
304.9524,61.22468,1896.421,3.878162,2.114957
305.1048,62.73518,1905.638,5.33642,2.137814
305.2572,63.08376,1907.926,5.024659,2.133264
305.4096,64.59135,1898.709,4.443317,2.14031
305.562,68.19538,1897.563,4.316181,2.134374
305.7144,67.69542,1894.153,4.034638,2.130789
305.8668,67.08731,1885.09,2.900501,2.125278
306.0192,65.96581,1866.216,3.010139,2.124078
306.1716,67.24428,1836.866,4.345085,2.104168
306.324,66.87129,1819.778,3.575103,2.085402
306.4764,65.81487,1817.677,4.625188,2.069633
306.6288,65.29173,1831.512,5.187007,2.073561
306.7812,66.2728,1848.599,4.782239,2.100227
306.9336,68.3792,1850.765,4.260553,2.10991
307.086,69.28194,1849.678,3.981038,2.115454
307.2384,71.8397,1847.512,4.599655,2.098926
307.3908,68.06201,1852.972,5.208213,2.099926
307.5432,67.98317,1862.799,5.882349,2.094415
307.6956,63.41703,1869.436,5.265682,2.093791
307.848,64.33927,1871.649,4.866716,2.099508
308.0004,63.16206,1865.012,4.538487,2.104464
308.1528,64.86287,1856.225,4.514467,2.098985
308.3052,63.98295,1848.599,4.321498,2.100891
308.4576,63.05738,1843.191,3.973124,2.103186
308.61,62.96373,1836.774,3.568839,2.101587
308.7624,62.94091,1841.014,3.542887,2.095887
308.9148,64.01918,1845.334,3.859426,2.087889
309.0672,64.87177,1851.847,4.312183,2.079976
309.2196,66.04838,1851.847,4.154756,2.102165
309.372,65.29192,1847.503,3.922684,2.106182
309.5244,65.21669,1845.346,4.022835,2.100061
309.6768,66.11911,1845.346,3.250905,2.076866
309.8292,66.26956,1843.191,2.98953,2.096074
309.9816,66.04388,1841.035,2.767514,2.107519
310.134,66.52261,1841.035,2.761535,2.10827
310.2864,66.12333,1843.191,2.967965,2.092095
310.4388,65.93526,1845.346,3.063472,2.106255
310.5912,65.34591,1845.346,3.176193,2.087466
310.7436,65.34816,1845.346,3.045934,2.088798
310.896,63.32747,1845.346,3.003172,2.073763
311.0484,63.34006,1843.191,2.802188,2.088179
311.2008,65.21398,1838.889,3.091171,2.091533
311.3532,66.52,1838.889,2.898577,2.095187
311.5056,64.68945,1841.035,3.823037,2.083772
311.658,62.76349,1843.191,4.37121,2.085822
311.8104,63.66314,1857.386,4.137394,2.069531
311.9628,64.93897,1875.003,3.54974,2.073717
312.1152,63.86259,1878.341,2.146695,2.070283
312.2676,62.73726,1866.158,2.428529,2.081591
312.42,63.71827,1844.343,3.170258,2.079653
312.5724,67.75552,1825.074,3.619094,2.0984
312.7248,70.88769,1815.585,3.180167,2.074794
312.8772,68.55562,1813.494,3.321506,2.088067
313.0296,66.54952,1817.687,3.50134,2.088605
313.182,62.66507,1827.176,3.500803,2.09049
313.3344,62.2137,1836.754,3.573968,2.082852
313.4868,63.0663,1841.035,3.614376,2.074492
313.6392,62.74031,1841.035,3.871256,2.082463
313.7916,65.29156,1841.035,3.887506,2.083418
313.944,63.38578,1838.889,3.871758,2.098406
314.0964,65.6677,1834.608,3.929172,2.107174
314.2488,64.69624,1830.346,3.492365,2.099451
314.4012,63.94395,1827.161,3.110854,2.088314
314.5536,63.71421,1821.889,4.060718,2.082654
314.706,62.95908,1815.585,3.314355,2.082204
314.8584,67.24339,1817.687,2.895195,2.088326
315.0108,68.44895,1821.88,3.193002,2.091812
315.1632,70.85243,1821.88,4.288702,2.083625
315.3156,69.22153,1823.991,4.137109,2.103489
315.468,66.81303,1823.991,3.513359,2.111224
315.6204,66.81608,1817.687,3.188771,2.1225
315.7728,64.46359,1817.687,3.418039,2.112701
315.9252,67.99917,1822.934,2.60187,2.118346
316.0776,66.17009,1823.988,3.347202,2.109611
316.23,67.6714,1822.934,3.849221,2.101579
316.3824,65.19235,1822.934,4.614081,2.098318
316.5348,65.44201,1834.667,4.640516,2.087972
316.6872,65.18737,1850.78,4.749234,2.100495
316.8396,62.97858,1858.406,4.320543,2.099478
316.992,62.82706,1862.799,3.644752,2.096762
317.1444,60.74991,1862.799,4.177631,2.098006
317.2968,60.54931,1860.597,5.414419,2.097483
317.4492,59.34999,1858.406,5.631717,2.097705
317.6016,61.88335,1852.946,4.042292,2.090809
317.754,63.68774,1847.512,3.699371,2.089823
317.9064,65.59352,1845.346,4.015067,2.094025
318.0588,65.84444,1850.78,4.086832,2.10272
318.2112,65.14547,1858.406,4.861237,2.104781
318.3636,66.54974,1862.799,5.390243,2.096072
318.516,64.44548,1867.214,6.25757,2.086587
318.6684,65.95004,1865.012,5.09378,2.08191
318.8208,63.54066,1860.597,3.85273,2.076052
318.9732,67.60298,1858.406,5.033615,2.084399
319.1256,67.70329,1854.033,4.898785,2.090113
319.278,68.53126,1854.033,4.889024,2.096924
319.4304,66.72578,1858.406,4.579695,2.097442
319.5828,67.81322,1860.597,3.811797,2.094233
319.7352,70.74873,1862.799,3.79029,2.092296
319.8876,69.9441,1862.799,4.376484,2.078445
320.04,68.026,1860.597,4.857302,2.075387
320.1924,66.86765,1858.406,4.822059,2.074846
320.3448,67.72003,1856.214,4.723815,2.075253
320.4972,68.84727,1856.214,4.137959,2.100231
320.6496,66.91826,1856.214,3.6357,2.113726
320.802,66.56646,1854.033,4.07269,2.112394
320.9544,66.41703,1851.852,3.831899,2.106762
321.1068,67.54844,1851.852,3.657384,2.110412
321.2592,66.69503,1851.852,3.334158,2.101819
321.4116,65.94608,1854.033,3.324069,2.084594
321.564,68.65429,1856.214,3.81059,2.107182
321.7164,70.06043,1856.214,3.96885,2.101625
321.8688,70.36135,1854.033,4.209043,2.108681
322.0212,66.80054,1848.599,4.483332,2.09596
322.1736,66.05812,1843.191,4.699667,2.07756
322.326,63.57285,1841.035,4.238491,2.089523
322.4784,63.96756,1836.754,4.751481,2.096262
322.6308,65.2614,1836.754,4.973637,2.098298
322.7832,68.49896,1846.443,4.24706,2.104618
322.9356,68.55562,1854.033,4.007477,2.107371
323.088,67.00323,1850.78,4.092411,2.117282
323.2404,65.27299,1845.346,4.156815,2.106074
323.3928,66.367,1843.191,4.178032,2.101816
323.5452,62.9065,1846.443,4.163233,2.107744
323.6976,63.63371,1848.599,4.14394,2.113272
323.85,57.14542,1845.346,3.766718,2.104264
324.0024,60.40336,1845.346,3.618369,2.094534
324.1548,58.84667,1847.512,4.096789,2.095081
324.3072,62.18258,1845.357,4.249654,2.116432
324.4596,62.43529,1841.035,4.247421,2.110985
324.612,64.23787,1836.754,3.237225,2.096073
324.7644,67.22217,1825.074,3.284083,2.082257
324.9168,67.46911,1815.585,2.702896,2.107313
325.0692,67.65314,1815.585,2.507815,2.104934
325.2216,65.82033,1825.074,2.648438,2.141894
325.374,65.36646,1830.346,2.93066,2.115023
325.5264,66.43855,1825.05,3.0983,2.120873
325.6788,71.65093,1817.687,3.474744,2.107594
325.8312,76.76517,1813.494,3.280267,2.09955
325.9836,74.46072,1813.494,2.546845,2.084426
326.136,70.55645,1813.494,3.046658,2.103669
326.2884,66.11053,1813.494,3.353782,2.111406
326.4408,69.27011,1817.687,3.822082,2.126398
326.5932,71.21893,1819.778,4.131036,2.125393
326.7456,71.52834,1819.778,3.440289,2.116113
326.898,67.98943,1821.88,3.867979,2.108445
327.0504,65.62291,1822.934,3.886682,2.101444
327.2028,65.62628,1822.934,3.120875,2.099383
327.3552,67.86124,1825.05,3.211308,2.097522
327.5076,68.31477,1830.346,3.433319,2.108241
327.66,71.34729,1842.162,3.403073,2.10948
327.8124,71.85797,1858.427,3.621227,2.121743
327.9648,70.66862,1875.04,3.859889,2.110531
328.1172,65.95486,1893.038,3.960629,2.108587
328.2696,64.44115,1900.996,3.911504,2.104354
328.422,63.78646,1895.298,3.113989,2.12135
328.5744,63.21243,1875.098,2.763314,2.106623
328.7268,61.85637,1850.816,3.415184,2.109379
328.8792,63.51085,1836.754,4.998116,2.094521
329.0316,65.59377,1827.176,5.909276,2.108257
329.184,67.60179,1821.88,6.046997,2.101777
329.3364,67.70537,1825.05,5.900182,2.1013
329.4888,67.87918,1828.22,5.573509,2.088215
329.6412,70.43228,1830.346,6.061983,2.098279
329.7936,68.75218,1832.472,6.081951,2.111271
329.946,68.37775,1832.472,5.517709,2.11504
330.0984,66.20081,1822.983,5.656705,2.104107
330.2508,65.70863,1813.494,4.751936,2.099678
330.4032,65.74625,1815.585,5.377882,2.09705
330.5556,66.64539,1815.585,5.095357,2.109486
330.708,69.66798,1813.494,4.905837,2.101977
330.8604,70.30743,1813.494,5.498331,2.107951
331.0128,69.33305,1815.585,5.646161,2.096671
331.1652,68.18181,1817.677,5.618727,2.104401
331.3176,69.1053,1817.677,5.505362,2.102963
331.47,69.65261,1817.677,4.966765,2.095458
331.6224,70.00367,1817.677,4.921677,2.083989
331.7748,69.52975,1819.778,5.272887,2.091689
331.9272,67.92924,1821.88,4.897398,2.115484
332.0796,65.72255,1819.778,3.866554,2.116775
332.232,65.494,1817.677,3.567142,2.122625
332.3844,67.19917,1817.677,3.859177,2.10471
332.5368,68.70373,1817.677,3.933232,2.111762
332.6892,68.10506,1815.585,4.044255,2.117874
332.8416,66.44608,1813.494,4.029678,2.122395
332.994,65.79103,1815.585,4.440958,2.123399
333.1464,64.88823,1815.585,5.045168,2.105788
333.2988,66.31651,1813.494,6.526634,2.09533
333.4512,68.04838,1813.494,6.349087,2.100006
333.6036,69.40128,1813.494,5.757534,2.106663
333.756,66.87188,1815.585,4.858725,2.102225
333.9084,64.955,1819.778,5.184578,2.082712
334.0608,64.8792,1819.778,5.867,2.071058
334.2132,66.88704,1819.778,6.058302,2.083263
334.3656,67.48711,1821.88,5.602924,2.08706
334.518,65.60977,1819.778,4.645544,2.092025
334.6704,65.80808,1815.585,4.910676,2.083355
334.8228,64.33987,1813.494,4.662379,2.077428
334.9752,64.59981,1815.585,4.104109,2.069929
335.1276,65.25166,1822.949,4.331008,2.059662
335.28,65.96626,1826.104,5.057112,2.0639
335.4324,65.32696,1822.934,6.697993,2.071812
335.5848,63.48281,1821.88,6.463561,2.078691
335.7372,62.66883,1827.176,4.282406,2.077745
335.8896,63.68579,1832.472,3.639037,2.057126
336.042,61.87125,1832.472,3.624738,2.066697
336.1944,61.41972,1830.346,4.157806,2.072886
336.3468,61.57788,1822.949,4.894282,2.074145
336.4992,63.88249,1817.677,4.025537,2.069247
336.6516,68.84522,1815.585,3.973747,2.074286
336.804,72.96437,1813.494,4.05525,2.085363
336.9564,76.67801,1813.494,4.537297,2.100131
337.1088,75.12788,1815.585,4.519565,2.099231
337.2612,70.96199,1817.677,4.77481,2.099247
337.4136,68.68007,1825.074,3.994863,2.090839
337.566,67.41978,1842.162,4.267015,2.071419
337.7184,64.36172,1858.427,3.905073,2.083588
337.8708,64.03133,1869.436,3.207647,2.105428
338.0232,63.56137,1869.436,2.744454,2.128131
338.1756,68.87793,1860.608,2.803137,2.135584
338.328,67.17501,1854.033,3.64002,2.117377
338.4804,66.76749,1846.443,4.270696,2.115635
338.6328,63.41971,1841.035,4.694492,2.104918
338.7852,65.4257,1843.191,4.748027,2.115395
338.9376,66.95949,1846.428,4.240772,2.093206
339.09,67.85142,1848.594,4.067539,2.092687
339.2424,65.17054,1850.765,4.162378,2.113338
339.3948,63.70573,1848.599,4.533622,2.128774
339.5472,63.20193,1843.191,3.926761,2.125788
339.6996,65.23035,1834.628,3.990104,2.115574
339.852,65.00143,1825.05,3.706133,2.097816
340.0044,66.19321,1821.88,3.692805,2.082988
340.1568,64.57855,1829.312,4.195298,2.076761
340.3092,65.27137,1844.298,4.685177,2.095504
340.4616,64.02845,1848.599,4.111362,2.104551
340.614,64.43991,1843.191,3.634759,2.116009
340.7664,64.46177,1831.457,4.339966,2.105999
340.9188,65.21469,1821.88,4.446686,2.103837
341.0712,66.04109,1831.457,4.070311,2.08879
341.2236,65.59122,1848.625,3.487969,2.115201
341.376,66.3434,1858.406,2.778152,2.118677
341.5284,66.34681,1860.597,3.087216,2.11714
341.6808,66.72215,1860.597,3.15579,2.089439
341.8332,64.42422,1856.225,3.301483,2.105202
341.9856,64.07104,1851.852,3.540465,2.109681
342.138,64.27625,1851.852,3.633698,2.12311
342.2904,65.17711,1856.225,4.152587,2.101563
342.4428,64.43948,1865.012,4.751573,2.091091
342.5952,64.1293,1869.426,4.300296,2.083386
342.7476,64.43831,1869.426,5.412403,2.107362
342.9,64.90993,1865.012,5.27135,2.110203
343.0524,66.71003,1858.406,5.330637,2.120072
343.2048,66.52197,1856.214,5.697312,2.107448
343.3572,64.27942,1856.214,5.504395,2.108609
343.5096,62.31338,1851.862,5.674003,2.112786
343.662,63.81794,1830.502,5.03881,2.105283
343.8144,67.98738,1806.248,2.793945,2.076717
343.9668,68.56063,1794.913,2.258061,2.025944
344.1192,69.46012,1790.825,2.280895,2.009849
344.2716,71.11379,1792.865,2.540059,1.996899
344.424,70.46079,1794.905,3.601153,2.036505
344.5764,70.17676,1796.953,3.37677,2.064564
344.7288,67.03764,1799.002,3.158022,2.093055
344.8812,68.44188,1796.953,3.062371,2.078867
345.0336,66.66519,1792.865,3.209852,2.083758
345.186,69.19896,1790.825,3.08648,2.0589
345.3384,69.38021,1792.865,3.099833,2.089579
345.4908,69.10812,1794.905,3.57472,2.080696
345.6432,65.26151,1796.953,3.867378,2.075637
345.7956,65.34232,1796.953,3.042876,2.059448
345.948,67.82527,1792.865,2.662064,2.06852
346.1004,70.36558,1790.825,2.422946,2.080675
346.2528,70.55701,1790.825,2.402236,2.088456
346.4052,70.13185,1786.773,2.472446,2.084999
346.5576,70.35968,1786.773,2.740556,2.081604
346.71,70.51014,1794.913,2.885448,2.080043
346.8624,69.25769,1802.093,2.527198,2.077019
347.0148,68.2331,1805.184,2.773906,2.087165
347.1672,67.65856,1802.093,3.24979,2.095918
347.3196,71.1076,1799.002,3.694745,2.114258
347.472,72.69102,1802.093,3.680804,2.121341
347.6244,75.55828,1807.257,3.473308,2.108155
347.7768,74.57851,1809.329,3.36048,2.102041
347.9292,74.80335,1813.503,3.42417,2.097802
348.0816,72.45046,1822.949,3.467711,2.099658
348.234,70.77069,1830.346,3.423778,2.102832
348.3864,70.17459,1836.754,3.11276,2.102518
348.5388,69.9313,1838.889,3.381372,2.086786
348.6912,69.33933,1834.608,3.395362,2.092172
348.8436,67.64693,1836.754,3.244541,2.09865
348.996,67.90025,1838.889,2.42674,2.091976
349.1484,67.80409,1838.889,2.424206,2.093752
349.3008,68.07649,1836.754,2.451699,2.090691
349.4532,68.09521,1832.472,2.25334,2.106682
349.6056,67.88203,1827.176,2.323447,2.112305
349.758,68.36022,1821.88,3.224991,2.108541
349.9104,67.81721,1821.88,3.103613,2.110058
350.0628,69.1122,1831.457,2.870708,2.114218
350.2152,67.91183,1836.754,2.857341,2.108407
350.3676,66.78583,1830.346,3.135154,2.107017
350.52,67.69004,1822.949,2.962597,2.108395
350.6724,67.95955,1815.585,2.843375,2.108614
350.8248,67.12978,1811.412,2.761771,2.105842
350.9772,64.84285,1809.329,2.752984,2.1014
351.1296,64.78139,1813.503,2.762605,2.100725
351.282,67.93924,1821.889,2.749561,2.109391
351.4344,68.69017,1829.287,2.579476,2.111095
351.5868,69.68577,1832.472,2.378142,2.111395
351.7392,68.15314,1832.472,2.855666,2.114632
351.8916,67.91245,1832.472,3.289782,2.121206
352.044,67.75958,1832.472,3.431597,2.131662
352.1964,67.75826,1830.346,3.238894,2.124709
352.3488,68.70242,1828.22,3.087716,2.100464
352.5012,69.94431,1828.22,2.951642,2.087188
352.6536,69.89773,1834.628,3.054394,2.111624
352.806,68.89243,1836.754,3.185653,2.093792
352.9584,65.65655,1827.176,2.817913,2.097557
353.1108,65.10263,1819.778,2.857251,2.106916
353.2632,65.85717,1815.585,2.89494,2.113221
353.4156,68.41633,1813.494,3.149692,2.112626
353.568,71.4277,1813.494,3.361232,2.125735
353.7204,70.82147,1813.494,3.134027,2.127888
353.8728,70.59395,1815.585,3.447124,2.13664
354.0252,69.95276,1829.356,3.04139,2.124909
354.1776,71.75981,1850.816,3.067006,2.111737
354.33,71.57011,1865.012,3.238348,2.111417
354.4824,72.09846,1865.012,2.828419,2.10572
354.6348,71.38662,1856.225,2.574444,2.12394
354.7872,73.34747,1851.852,2.552909,2.127736
354.9396,71.6136,1856.225,2.471931,2.140764
355.092,70.5212,1870.589,2.588858,2.138284
355.2444,70.31056,1880.58,3.027904,2.125271
355.3968,70.40931,1882.829,3.164159,2.117442
355.5492,72.66639,1887.339,2.649826,2.118762
355.7016,70.92111,1895.298,2.046943,2.12583
355.854,70.59848,1900.996,2.515973,2.106999
356.0064,69.09371,1895.298,2.648636,2.117535
356.1588,71.43506,1875.098,3.039193,2.126348
356.3112,73.05429,1850.816,4.007488,2.118898
356.4636,72.75211,1831.457,4.44236,2.11915
356.616,69.80894,1813.532,4.064425,2.116421
356.7684,70.00954,1795.974,3.32021,2.116396
356.9208,73.24717,1784.743,2.724382,2.107828
357.0732,76.40226,1788.813,2.027222,2.09295
357.2256,78.45682,1806.291,2.054184,2.088248
357.378,78.83155,1831.512,2.04586,2.081
357.5304,79.71253,1855.174,2.034264,2.092229
357.6828,78.33002,1867.214,1.988667,2.086558
357.8352,75.02007,1867.214,2.26419,2.094007
357.9876,72.28574,1872.791,2.668505,2.116258
358.14,70.53784,1885.09,2.496407,2.124002
358.2924,70.50906,1885.09,2.128632,2.134124
358.4448,69.89943,1872.791,2.077017,2.115545
358.5972,70.28232,1855.174,2.431241,2.121057
358.7496,70.22076,1848.599,2.616839,2.107994
358.902,69.52698,1846.443,2.794007,2.110186
359.0544,69.98172,1836.754,2.480565,2.084698
359.2068,70.79556,1832.472,3.1285,2.080072
359.3592,72.74784,1827.176,3.796758,2.072392
359.5116,71.24178,1821.88,3.908987,2.066077
359.664,70.66594,1819.778,3.541307,2.050898
359.8164,71.72169,1817.677,4.464134,2.035422
359.9688,74.46201,1815.585,4.484814,2.040096
360.1212,74.56518,1815.585,3.830283,2.041103
360.2736,71.19507,1817.677,3.37855,2.055006
360.426,68.1913,1822.949,3.306888,2.046851
360.5784,68.7693,1832.482,2.978027,2.046909
360.7308,70.14342,1838.889,4.1056,2.048014
360.8832,71.57243,1841.035,4.200521,2.054659
361.0356,70.70375,1838.889,4.253956,2.066073
361.188,70.80545,1832.482,3.855338,2.062275
361.3404,71.52037,1825.05,3.685443,2.063695
361.4928,71.19778,1821.88,4.115335,2.060052
361.6452,73.65543,1821.88,4.099734,2.058349
361.7976,73.34435,1822.934,4.412905,2.061811
361.95,74.90899,1822.934,4.30766,2.082259
362.1024,72.88145,1821.88,3.88129,2.078809
362.2548,71.79752,1825.05,3.556079,2.081425
362.4072,72.73174,1828.22,3.342566,2.074571
362.5596,71.94032,1828.22,3.715236,2.079792
362.712,72.06435,1828.22,4.032355,2.079459
362.8644,68.53579,1826.104,3.840101,2.058561
363.0168,69.37864,1820.833,3.749535,2.05812
363.1692,71.21258,1817.677,3.79632,2.068167
363.3216,75.049,1817.677,3.787059,2.079496
363.474,74.29347,1817.677,3.855772,2.076516
363.6264,71.58462,1817.677,3.726446,2.040976
363.7788,70.15724,1817.677,3.617685,2.044199
363.9312,69.28787,1817.677,3.473763,2.074753
364.0836,67.89975,1817.677,3.39794,2.082181
364.236,66.46346,1817.677,3.252763,2.081741
364.3884,68.14476,1817.677,3.753789,2.073407
364.5408,70.54855,1819.778,3.81805,2.071043
364.6932,71.47829,1819.778,3.64023,2.056523
364.8456,71.20964,1815.585,3.392281,2.05744
364.998,72.22323,1811.412,3.378791,2.082607
365.1504,72.93667,1804.166,3.405211,2.097889
365.3028,71.58121,1794.913,3.540048,2.082767
365.4552,69.46266,1790.825,3.574319,2.055688
365.6076,71.32456,1790.825,3.589997,2.050203
365.76,72.49894,1790.825,3.440516,2.063895
365.9124,75.2962,1792.865,3.378591,2.081512
366.0648,72.5496,1796.953,3.077201,2.074466
366.2172,71.86899,1802.093,3.087467,2.074334
366.3696,68.71322,1805.184,2.961222,2.070618
366.522,70.77545,1804.152,3.032671,2.079181
366.6744,70.5567,1804.152,2.90576,2.082913
366.8268,73.95544,1809.339,2.892323,2.082042
